Name #1,Name #2,Event,Location,Stadt,Type,Year,Channel,Uploaded,URL,Views,ID,hidden,Processed
BrahMC,Moby Deep,,,Bremen,Accapella,2019,DUDL,2019-10-23,https://www.youtube.com/watch?v=43Ko11ZOZTE,5580,43Ko11ZOZTE,Der Norden-CoEvent,2024-08-03T02:43:42.925-04:00
Yarambo,Mikesh,,,,Accapella,2019,DLTLLY,2019-10-20,https://www.youtube.com/watch?v=g4vk0dkD2-U,343749,g4vk0dkD2-U,🏆 TITLE-MATCH 🏆,2024-08-03T02:43:42.925-04:00
Audienzz,Béla Garbage,Move 'n' Culture Festival,,Halle,Accapella,2019,DUDL,2019-10-18,https://www.youtube.com/watch?v=uLpUUufc6rE,4147,uLpUUufc6rE,Move &#39;n&#39; Culture Festival-CoEvent,2024-08-03T02:43:42.925-04:00
Ortcutt,Mazzikaner,Move 'n' Culture Festival,,Halle,Accapella,2019,DUDL,2019-10-16,https://www.youtube.com/watch?v=gNn3O1N0tos,5962,gNn3O1N0tos,Move &#39;n&#39; Culture Festival-CoEvent,2024-08-03T02:43:42.925-04:00
Brian Damage,Merlin,,,,Accapella,2019,DLTLLY,2019-10-13,https://www.youtube.com/watch?v=Td7-cUxlJlI,135201,Td7-cUxlJlI,B.Day#6,2024-08-03T02:43:42.925-04:00
Franz Flaute,Nika,Move 'n' Culture Festival,,Halle,Accapella,2019,DUDL,2019-10-09,https://www.youtube.com/watch?v=H5cwWICWP9Q,8916,H5cwWICWP9Q,Move &#39;n&#39; Culture Festival-CoEvent,2024-08-03T02:43:42.925-04:00
Cris Kotzen,Robscure,,,,Accapella,2019,DLTLLY,2019-10-06,https://www.youtube.com/watch?v=359kHeVVIy4,89936,359kHeVVIy4,B.Day#6,2024-08-03T02:43:42.925-04:00
Doga,Malik,Move 'n' Culture Festival,,Halle,Accapella,2019,DUDL,2019-10-02,https://www.youtube.com/watch?v=4mFYhFng1AE,5303,4mFYhFng1AE,Move &#39;n&#39; Culture Festival-CoEvent,2024-08-03T02:43:42.925-04:00
Henrey,Craze,,,,Accapella,2019,DLTLLY,2019-09-29,https://www.youtube.com/watch?v=Nk4nGx2_8dk,78242,Nk4nGx2_8dk,B.Day#6,2024-08-03T02:43:42.926-04:00
Pulsar,Shker,Move 'n' Culture Festival,,Halle,Accapella,2019,DUDL,2019-09-25,https://www.youtube.com/watch?v=so7-Y7-fv7Y,6827,so7-Y7-fv7Y,Move &#39;n&#39; Culture Festival-CoEvent,2024-08-03T02:43:42.926-04:00
DNA + Ringelnatz,Fesas + Krom,,,Berlin,Accapella,2019,DLTLLY,2019-09-22,https://www.youtube.com/watch?v=rpVKWVj_RWw,41861,rpVKWVj_RWw,Berlin,2024-08-03T02:43:42.926-04:00
Lucky Number,Ortcutt,,,Berlin,Accapella,2019,DLTLLY,2019-09-20,https://www.youtube.com/watch?v=FA1DpTyD_dM,16522,FA1DpTyD_dM,Berlin,2024-08-03T02:43:42.926-04:00
ZinZity,Mazzikaner,,,Berlin,Accapella,2019,DLTLLY,2019-09-15,https://www.youtube.com/watch?v=z-gyAcxHO3Q,84150,z-gyAcxHO3Q,Runde2 Berlin,2024-08-03T02:43:42.926-04:00
Ano-nym,Aytee,splash! 22,Splash,Ferropolis,On Beat,2019,DLTLLY,2019-09-13,https://www.youtube.com/watch?v=zdfjO-EkI-I,303153,zdfjO-EkI-I,Splash22,2024-08-03T02:43:42.926-04:00
Steel,Driss,,,Berlin,Accapella,2019,DLTLLY,2019-09-08,https://www.youtube.com/watch?v=so7auaBTczQ,20013,so7auaBTczQ,Runde2 Berlin,2024-08-03T02:43:42.926-04:00
Mavgic,Davie Jones,splash! 22,Splash,Ferropolis,On Beat,2019,DLTLLY,2019-09-06,https://www.youtube.com/watch?v=R5c3gVn0MTI,236095,R5c3gVn0MTI,Splash22,2024-08-03T02:43:42.926-04:00
SnakeHeadRhyme,Lug Serious,,,Berlin,Accapella,2019,DLTLLY,2019-09-04,https://www.youtube.com/watch?v=c33Tdb62OaY,24352,c33Tdb62OaY,HIPinside Berlin,2024-08-03T02:43:42.927-04:00
Hiding John,Phasenkind,,,Berlin,Accapella,2019,DLTLLY,2019-09-01,https://www.youtube.com/watch?v=a0VIIAdkQiw,51095,a0VIIAdkQiw,Runde2 Berlin,2024-08-03T02:43:42.927-04:00
Cris Kotzen,Pablo,splash! 22,Splash,Ferropolis,On Beat,2019,DLTLLY,2019-08-30,https://www.youtube.com/watch?v=7IG1ogWO5Iw,95391,7IG1ogWO5Iw,Splash22,2024-08-03T02:43:42.927-04:00
Silence,K.O. Ray,,,Berlin,Accapella,2019,DLTLLY,2019-08-28,https://www.youtube.com/watch?v=D6dGz3CbY9w,16116,D6dGz3CbY9w,HIPinside Berlin,2024-08-03T02:43:42.927-04:00
Tollschock,Paleiacci,,,Berlin,Accapella,2019,DLTLLY,2019-08-25,https://www.youtube.com/watch?v=SroLejedLS8,19627,SroLejedLS8,Runde2 Berlin,2024-08-03T02:43:42.927-04:00
Kato,Rino Mandingo,splash! 22,Splash,Ferropolis,On Beat,2019,DLTLLY,2019-08-23,https://www.youtube.com/watch?v=2OPxY-WJQ00,73866,2OPxY-WJQ00,Splash22,2024-08-03T02:43:42.927-04:00
Yarambo,Cris Kotzen,,,,Accapella,2019,DLTLLY,2019-08-17,https://www.youtube.com/watch?v=rXtu_yTsNyY,261701,rXtu_yTsNyY,Hamburg,2024-08-03T02:43:42.927-04:00
Ano-nym,Joe Pharo,,,,On Beat,2019,DLTLLY,2019-08-14,https://www.youtube.com/watch?v=k_PFZFeAvqo,43302,k_PFZFeAvqo,Hamburg,2024-08-03T02:43:42.927-04:00
Mars B.,Tobi High,,,,Accapella,2019,DLTLLY,2019-08-10,https://www.youtube.com/watch?v=08a7zIL-Kq4,267991,08a7zIL-Kq4,Hamburg,2024-08-03T02:43:42.927-04:00
Nikiz,Fabiga,,,,On Beat,2019,DLTLLY,2019-08-09,https://www.youtube.com/watch?v=QuVClodstF8,30264,QuVClodstF8,Hamburg,2024-08-03T02:43:42.927-04:00
Merlin,Khacoby,,,,Accapella,2019,DLTLLY,2019-08-04,https://www.youtube.com/watch?v=yJyAb9r0ntI,128335,yJyAb9r0ntI,Hamburg,2024-08-03T02:43:42.928-04:00
Aris,Julo,,,,Accapella,2019,DLTLLY,2019-08-02,https://www.youtube.com/watch?v=h51TEe9214k,24404,h51TEe9214k,Hamburg,2024-08-03T02:43:42.928-04:00
Mighty Mo,Hansen,,,,Accapella,2014,DLTLLY,2019-07-29,https://www.youtube.com/watch?v=Y5U4LUK-82o,180505,Y5U4LUK-82o,EOW-Tour,2024-08-03T02:43:42.928-04:00
Joseph Steinschleuder,Falk,,,,Accapella,2019,DLTLLY,2019-07-26,https://www.youtube.com/watch?v=7gndCUN-t1A,119687,7gndCUN-t1A,Hamburg,2024-08-03T02:43:42.928-04:00
Cashus K + Mac Horn,MC Geuner + Natif,,,,Accapella,2019,DLTLLY,2019-07-25,https://www.youtube.com/watch?v=2EgAMk2CWIo,40816,2EgAMk2CWIo,Hamburg,2024-08-03T02:43:42.928-04:00
RenetiXX,Shizu,,,,Accapella,2019,DLTLLY,2019-07-20,https://www.youtube.com/watch?v=49jN1g_l4sw,33719,49jN1g_l4sw,Hamburg,2024-08-03T02:43:42.928-04:00
DXXDSTXCK,TableddnTimmy,,,,Accapella,2019,DLTLLY,2019-07-20,https://www.youtube.com/watch?v=6gf6DGRGPco,49773,6gf6DGRGPco,Hamburg,2024-08-03T02:43:42.928-04:00
Bong Teggy,Mikesh,,,,Accapella,2019,DLTLLY,2019-07-09,https://www.youtube.com/watch?v=iytAxUC689k,657740,iytAxUC689k,MAYhem #4,2024-08-03T02:43:42.928-04:00
DLTLLY+D&DL   Ortcutt,Steel,,,,Accapella,2019,DUDL,2019-07-05,https://www.youtube.com/watch?v=CPwOU-cEeE0,16043,CPwOU-cEeE0,Runde1 Berlin,2024-08-03T02:43:42.928-04:00
JerMC,Robscure,,,,Accapella,2019,DLTLLY,2019-07-04,https://www.youtube.com/watch?v=jsa8A68JWHc,68835,jsa8A68JWHc,MAYhem4,2024-08-03T02:43:42.929-04:00
DLTLLY+D&DL   Phasenkind,Klö10,,,,Accapella,2019,DUDL,2019-07-03,https://www.youtube.com/watch?v=6tEH2aGB7_Y,17663,6tEH2aGB7_Y,Runde1 Berlin,2024-08-03T02:43:42.929-04:00
Sizyphos,Davie Jones,,,,Accapella,2019,DLTLLY,2019-06-29,https://www.youtube.com/watch?v=qv_Vf5YwFao,166938,qv_Vf5YwFao,MAYhem4,2024-08-03T02:43:42.929-04:00
DLTLLY+D&DL   Arbeitstitel,Hiding John,,,,Accapella,2019,DUDL,2019-06-26,https://www.youtube.com/watch?v=rWZkTI11c8Y,26037,rWZkTI11c8Y,Runde1 Berlin,2024-08-03T02:43:42.929-04:00
Fate,Craze,,,,Accapella,2019,DLTLLY,2019-06-23,https://www.youtube.com/watch?v=UiaCJXNCthY,45768,UiaCJXNCthY,MAYhem4,2024-08-03T02:43:42.929-04:00
DLTLLY+D&DL   Tollschock,Silence,,,,Accapella,2019,DUDL,2019-06-21,https://www.youtube.com/watch?v=zV3N2PCfxac,16665,zV3N2PCfxac,Runde1 Berlin,2024-08-03T02:43:42.929-04:00
DLTLLY+D&DL   Mazzikaner,K.O. Ray,,,,Accapella,2019,DUDL,2019-06-19,https://www.youtube.com/watch?v=sS6-j7wbm6o,14674,sS6-j7wbm6o,Runde1 Berlin,2024-08-03T02:43:42.929-04:00
Yarambo + Kato,Wolff + Joe Pharo,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-06-16,https://www.youtube.com/watch?v=a4WsKK9UKeU,130063,a4WsKK9UKeU,NRWeekend3,2024-08-03T02:43:42.929-04:00
DLTLLY+D&DL   Lucky Number,ZinZity,,,,Accapella,2019,DUDL,2019-06-14,https://www.youtube.com/watch?v=c0j-SjApuO0,95533,c0j-SjApuO0,Runde1 Berlin,2024-08-03T02:43:42.929-04:00
DLTLLY+D&DL   Paleiacci,Sikk Whalee,,,,Accapella,2019,DUDL,2019-06-12,https://www.youtube.com/watch?v=8mePOEi9G-4,15258,8mePOEi9G-4,Runde1 Berlin,2024-08-03T02:43:42.929-04:00
Duff,Lyrico,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-06-08,https://www.youtube.com/watch?v=4x-ouPt32k0,142664,4x-ouPt32k0,NRWeekend3,2024-08-03T02:43:42.930-04:00
N'antinein,Joseph Steinschleuder,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-06-02,https://www.youtube.com/watch?v=fK-LjuDqkGo,78891,fK-LjuDqkGo,NRWeekend3,2024-08-03T02:43:42.930-04:00
Ryko-J,Highdemann,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-05-31,https://www.youtube.com/watch?v=qUe3WkuFvUI,49706,qUe3WkuFvUI,NRWeekend3,2024-08-03T02:43:42.930-04:00
Indoor Stan,Kid Soldier,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-05-26,https://www.youtube.com/watch?v=bDd23OyQj8U,75875,bDd23OyQj8U,NRWeekend3,2024-08-03T02:43:42.930-04:00
Alice,Karma,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-05-19,https://www.youtube.com/watch?v=w-brgVQJxjo,75362,w-brgVQJxjo,NRWeekend3,2024-08-03T02:43:42.930-04:00
MC Geuner,Mave,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-05-17,https://www.youtube.com/watch?v=UDctKKtso3U,54922,UDctKKtso3U,NRWeekend3,2024-08-03T02:43:42.930-04:00
Pablo,Khacoby,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-05-12,https://www.youtube.com/watch?v=iJ5-bv361rw,49695,iJ5-bv361rw,NRWeekend3,2024-08-03T02:43:42.930-04:00
Proton,Vinci,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-05-05,https://www.youtube.com/watch?v=YtSL7gzo2x4,50192,YtSL7gzo2x4,NRWeekend3,2024-08-03T02:43:42.931-04:00
T-Jey,Papa TR,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-05-03,https://www.youtube.com/watch?v=c7keDhs479s,23667,c7keDhs479s,NRWeekend3,2024-08-03T02:43:42.931-04:00
T-Way + Burst,Cashus K + Mac Horn,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-04-28,https://www.youtube.com/watch?v=LlgDB0N8P7k,33599,LlgDB0N8P7k,NRWeekend3,2024-08-03T02:43:42.931-04:00
Herr Kuchen,Tao,,,,Accapella,2019,DLTLLY,2019-04-21,https://www.youtube.com/watch?v=e0KjoxB51EI,92524,e0KjoxB51EI,Wiesbaden,2024-08-03T02:43:42.931-04:00
Julo,PrettyShittyJiggy,,,,Accapella,2019,DLTLLY,2019-04-14,https://www.youtube.com/watch?v=q2QSW6dxCxI,17456,q2QSW6dxCxI,Wiesbaden,2024-08-03T02:43:42.931-04:00
Nais,Ano-nym,,,,On Beat,2019,DLTLLY,2019-04-12,https://www.youtube.com/watch?v=Gt0tcF5aBhw,75814,Gt0tcF5aBhw,Tapefabrik,2024-08-03T02:43:42.931-04:00
Shortworth,Craze,,,,Accapella,2019,DLTLLY,2019-04-07,https://www.youtube.com/watch?v=_iIiMTUBDuo,37848,_iIiMTUBDuo,Wiesbaden,2024-08-03T02:43:42.931-04:00
Vyrus,Pablo,,,,On Beat,2019,DLTLLY,2019-04-05,https://www.youtube.com/watch?v=JRAeJtv2KAI,74343,JRAeJtv2KAI,Tapefabrik,2024-08-03T02:43:42.931-04:00
A-Ron,Mr. Whyte,,,,Accapella,2019,DLTLLY,2019-03-31,https://www.youtube.com/watch?v=KZC0Boi1V1A,20106,KZC0Boi1V1A,Wiesbaden,2024-08-03T02:43:42.931-04:00
Robscure,VT,,,Kassel,Accapella,2019,DLTLLY,2019-03-24,https://www.youtube.com/watch?v=suRzrcwwp10,51812,suRzrcwwp10,Kassel,2024-08-03T02:43:42.932-04:00
Aris,Fate,,,Kassel,Accapella,2019,DLTLLY,2019-03-17,https://www.youtube.com/watch?v=_hlEJQGceVI,24960,_hlEJQGceVI,Kassel,2024-08-03T02:43:42.932-04:00
Papi Schlauch,Joe Pharo,,,Kassel,Accapella,2019,DLTLLY,2019-03-10,https://www.youtube.com/watch?v=jlAGipbHY3o,99008,jlAGipbHY3o,Kassel,2024-08-03T02:43:42.932-04:00
Mars B.,Joseph Steinschleuder,,,Kassel,Accapella,2019,DLTLLY,2019-03-03,https://www.youtube.com/watch?v=52TG99ZhujQ,98706,52TG99ZhujQ,Kassel,2024-08-03T02:43:42.932-04:00
Julo,Senad,,,,Accapella,2019,DLTLLY,2019-03-01,https://www.youtube.com/watch?v=fzChU9ifmpM,16127,fzChU9ifmpM,CoEvent4,2024-08-03T02:43:42.932-04:00
Béla Garbage,Eddie Tude ,,,Berlin,Accapella,2019,DUDL,2019-02-27,https://www.youtube.com/watch?v=QKTtGKUnz-Q,7459,QKTtGKUnz-Q,-CoEvent,2024-08-03T02:43:42.932-04:00
Kid Soldier,Karma,,,Kassel,Accapella,2019,DLTLLY,2019-02-24,https://www.youtube.com/watch?v=FiNK7Ip2G7M,54455,FiNK7Ip2G7M,Kassel,2024-08-03T02:43:42.933-04:00
Lug Serious,Audienzz,,,,Accapella,2019,DLTLLY,2019-02-22,https://www.youtube.com/watch?v=Rj9OPzOXGEo,11401,Rj9OPzOXGEo,CoEvent4,2024-08-03T02:43:42.933-04:00
OstrichO,MC Rabiat,,,Berlin,Accapella,2019,DUDL,2019-02-20,https://www.youtube.com/watch?v=riW57gZu4wA,6480,riW57gZu4wA,-CoEvent,2024-08-03T02:43:42.933-04:00
Django,Craze,,,,Accapella,2019,DLTLLY,2019-02-17,https://www.youtube.com/watch?v=MbEatFFA6Ws,24027,MbEatFFA6Ws,CoEvent4,2024-08-03T02:43:42.933-04:00
SnakeHeadRhyme,Shizu,,,,Accapella,2019,DLTLLY,2019-02-10,https://www.youtube.com/watch?v=DRGeTbZNyVM,23771,DRGeTbZNyVM,CoEvent4,2024-08-03T02:43:42.934-04:00
Robscure,Mikesh,DISSember 3,Festsaal Kreuzberg,Berlin,Accapella,2019,DLTLLY,2019-02-03,https://www.youtube.com/watch?v=ZIt1ck2SkpY,369330,ZIt1ck2SkpY,DISSember #3,2024-08-03T02:43:42.934-04:00
Onkel Oktomusch + Die Zwetschke,Cris Kotzen + Ano-nym,DISSember 3,Festsaal Kreuzberg,Berlin,Accapella,2019,DLTLLY,2019-01-27,https://www.youtube.com/watch?v=oBCM0_x5BTw,362685,oBCM0_x5BTw,DISSember #3,2024-08-03T02:43:42.934-04:00
Yarambo,Nedal Nib,,,,Accapella,2019,DLTLLY,2019-01-18,https://www.youtube.com/watch?v=b9WiPNutmcs,436757,b9WiPNutmcs,🏆 TITLE-MATCH 🏆,2024-08-03T02:43:42.934-04:00
Brian Damage,Wolff,DISSember 3,Festsaal Kreuzberg,Berlin,Accapella,2019,DLTLLY,2019-01-13,https://www.youtube.com/watch?v=l1A7Frzc6Yc,428356,l1A7Frzc6Yc,DISSember #3,2024-08-03T02:43:42.934-04:00
JollyJay,Buddi,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-30,https://www.youtube.com/watch?v=g7CZ_KeNQBg,72031,g7CZ_KeNQBg,Dortmund,2024-08-03T02:43:42.934-04:00
Akanoo,MC Geuner,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-28,https://www.youtube.com/watch?v=9caXz-M8C-w,30452,9caXz-M8C-w,Dortmund,2024-08-03T02:43:42.934-04:00
Craze,Lug Serious,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-26,https://www.youtube.com/watch?v=d35ARcB-cRI,18239,d35ARcB-cRI,Dortmund,2024-08-03T02:43:42.934-04:00
Mr. Whyte,Bruda Tuck,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-23,https://www.youtube.com/watch?v=dB_h2U7U56Y,10919,dB_h2U7U56Y,Dortmund,2024-08-03T02:43:42.934-04:00
Joseph Steinschleuder,Vinci,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-23,https://www.youtube.com/watch?v=M36xibQ16Pw,124178,M36xibQ16Pw,Dortmund,2024-08-03T02:43:42.935-04:00
Django,Ryko-J,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-21,https://www.youtube.com/watch?v=L4-rMBVV-zE,22536,L4-rMBVV-zE,Dortmund,2024-08-03T02:43:42.935-04:00
T-Way,N'antinein,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-16,https://www.youtube.com/watch?v=Gu-rZ_etxcA,30241,Gu-rZ_etxcA,Dortmund,2024-08-03T02:43:42.935-04:00
Wandelbarz,Tao,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-14,https://www.youtube.com/watch?v=_cnUi80QTEA,20230,_cnUi80QTEA,Dortmund,2024-08-03T02:43:42.935-04:00
Henker,Highdemann,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-12,https://www.youtube.com/watch?v=KjXgHLwZ2Pg,21335,KjXgHLwZ2Pg,Dortmund,2024-08-03T02:43:42.935-04:00
Lyrico,Henrey,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-09,https://www.youtube.com/watch?v=DYsdE49UH84,49930,DYsdE49UH84,Dortmund,2024-08-03T02:43:42.935-04:00
Olio,Indoor Stan,,Naumanns,Leipzig,On Beat,2018,DLTLLY,2018-12-07,https://www.youtube.com/watch?v=KJBUkAShgN0,19079,KJBUkAShgN0,Leipzig,2024-08-03T02:43:42.935-04:00
A-Ron,Chinooka,,Alter Weinkeller,Dortmund,Accapella,2018,DLTLLY,2018-12-05,https://www.youtube.com/watch?v=nzLpekudhsA,12313,nzLpekudhsA,Dortmund,2024-08-03T02:43:42.935-04:00
Cris Kotzen,Mighty Mo,,,München,Accapella,2018,DLTLLY,2018-12-02,https://www.youtube.com/watch?v=WoRse1CULWQ,405001,WoRse1CULWQ,München BDAY # 5,2024-08-03T02:43:42.936-04:00
SnakeHeadRhyme,RenetiXX,,Naumanns,Leipzig,Accapella,2018,DLTLLY,2018-11-30,https://www.youtube.com/watch?v=b-nM1nsvYGo,22454,b-nM1nsvYGo,Leipzig,2024-08-03T02:43:42.936-04:00
Leonidas,Zeuge,,Alter Weinkeller,Dortmund,Accapella,2018,DLTLLY,2018-11-28,https://www.youtube.com/watch?v=doMfLOBrGH0,17238,doMfLOBrGH0,Dortmund,2024-08-03T02:43:42.936-04:00
Yarambo,Bong Teggy,,,,Accapella,2018,DLTLLY,2018-11-25,https://www.youtube.com/watch?v=X41Ie96tRCQ,250194,X41Ie96tRCQ,B.Day#5,2024-08-03T02:43:42.936-04:00
Der Stockinger,Skilla199,,Naumanns,Leipzig,On Beat,2018,DLTLLY,2018-11-23,https://www.youtube.com/watch?v=yun-riliTHU,29038,yun-riliTHU,Leipzig,2024-08-03T02:43:42.936-04:00
Pilz,Davie Jones,,,,Accapella,2018,DLTLLY,2018-11-18,https://www.youtube.com/watch?v=lk2jv_AamfU,165414,lk2jv_AamfU,B.Day#5,2024-08-03T02:43:42.936-04:00
Ringelnatz + DNA,Verz + Andi B.,Move 'n' Culture Festival,,Halle,Accapella,2018,DUDL,2018-11-14,https://www.youtube.com/watch?v=wTM1FhA1mww,9842,wTM1FhA1mww,Move &#39;n&#39; Culture Festival-CoEvent,2024-08-03T02:43:42.936-04:00
Kid Soldier,DXXDSTXCK,,Naumanns,Leipzig,Accapella,2018,DLTLLY,2018-11-12,https://www.youtube.com/watch?v=oIxlJcgrYdw,54799,oIxlJcgrYdw,Leipzig,2024-08-03T02:43:42.936-04:00
Ano-nym,Pueblo Escobar,,Naumanns,Leipzig,On Beat,2018,DLTLLY,2018-11-09,https://www.youtube.com/watch?v=1w7pZ_Bbd9k,78704,1w7pZ_Bbd9k,Leipzig,2024-08-03T02:43:42.937-04:00
Mikesh,Papi Schlauch,,,,Accapella,2018,DLTLLY,2018-11-04,https://www.youtube.com/watch?v=YkKG0MkHNXs,301075,YkKG0MkHNXs,BDay #5,2024-08-03T02:43:42.937-04:00
Plural,T-Jey,,Naumanns,Leipzig,Accapella,2018,DLTLLY,2018-11-02,https://www.youtube.com/watch?v=SnFk4SUScd4,16722,SnFk4SUScd4,Leipzig,2024-08-03T02:43:42.937-04:00
Gregg,Audienzz,Move 'n' Culture Festival,,Halle,Accapella,2018,DUDL,2018-10-31,https://www.youtube.com/watch?v=USUTGcYZFdk,3585,USUTGcYZFdk,Move &#39;n&#39; Culture Festival-CoEvent,2024-08-03T02:43:42.937-04:00
Robscure,Vyrus,,,,Accapella,2018,DLTLLY,2018-10-28,https://www.youtube.com/watch?v=Zn-y-VSA3u0,93674,Zn-y-VSA3u0,B.Day#5,2024-08-03T02:43:42.937-04:00
Mave,Kato,,,,Accapella,2018,DLTLLY,2018-10-26,https://www.youtube.com/watch?v=FJNKKo_PoJ0,27513,FJNKKo_PoJ0,Freestyle- HipHopKemp,2024-08-03T02:43:42.937-04:00
Josen,Dexta,Move 'n' Culture Festival,,Halle,Accapella,2018,DUDL,2018-10-24,https://www.youtube.com/watch?v=gmWKQ2I8wpU,3065,gmWKQ2I8wpU,Move &#39;n&#39; Culture Festival-CoEvent,2024-08-03T02:43:42.937-04:00
Kato,Mars B.,,,Frankfurt am Main,Accapella,2018,DLTLLY,2018-10-21,https://www.youtube.com/watch?v=7wCrQqYeOqQ,193585,7wCrQqYeOqQ,FFM,2024-08-03T02:43:42.937-04:00
Fabelouis,RenetiXX,,,Frankfurt am Main,Accapella,2018,DLTLLY,2018-10-19,https://www.youtube.com/watch?v=GD7sRHxZKB8,18684,GD7sRHxZKB8,FFM,2024-08-03T02:43:42.937-04:00
Virus,IZL,Move 'n' Culture Festival,,Halle,Accapella,2018,DUDL,2018-10-18,https://www.youtube.com/watch?v=Vr9WJVfLnwU,3059,Vr9WJVfLnwU,Move &#39;n&#39; Culture Festival-CoEvent,2024-08-03T02:43:42.938-04:00
Ano-nym,Wolff,,,,Accapella,2018,DLTLLY,2018-10-14,https://www.youtube.com/watch?v=ShO3UZLEDc0,145279,ShO3UZLEDc0,NextGeneration Finale FFM,2024-08-03T02:43:42.938-04:00
Pueblo Escobar,Mave,,,,On Beat,2018,DLTLLY,2018-10-12,https://www.youtube.com/watch?v=fJe8hxIVt70,15481,fJe8hxIVt70,HipHopKemp,2024-08-03T02:43:42.938-04:00
SnakeHeadRhyme,Chinooka,Move 'n' Culture Festival,,Halle,Accapella,2018,DUDL,2018-10-10,https://www.youtube.com/watch?v=BuzP2YHdC4w,6028,BuzP2YHdC4w,Move &#39;n&#39; Culture Festival-CoEvent,2024-08-03T02:43:42.938-04:00
Joe Pharo,Joseph Steinschleuder,,,Frankfurt am Main,Accapella,2018,DLTLLY,2018-10-07,https://www.youtube.com/watch?v=rSqxELamrxc,64104,rSqxELamrxc,FFM,2024-08-03T02:43:42.938-04:00
Cashus K,Barracuda,,,Frankfurt am Main,Accapella,2018,DLTLLY,2018-10-05,https://www.youtube.com/watch?v=Jgma5I9y1VY,20167,Jgma5I9y1VY,FFM,2024-08-03T02:43:42.938-04:00
Béla Garbage,Lug Serious,Move 'n' Culture Festival,,Halle,Accapella,2018,DUDL,2018-10-03,https://www.youtube.com/watch?v=Aaiz_iVu6_Q,5051,Aaiz_iVu6_Q,Move &#39;n&#39; Culture Festival-CoEvent,2024-08-03T02:43:42.938-04:00
Brian Damage + Karma,Lyrico + Bauda,,,,On Beat,2018,DLTLLY,2018-09-28,https://www.youtube.com/watch?v=FWgPT8F6Ano,56006,FWgPT8F6Ano,HipHopKemp,2024-08-03T02:43:42.938-04:00
Tao,Shortworth,,,Frankfurt am Main,Accapella,2018,DLTLLY,2018-09-23,https://www.youtube.com/watch?v=A-iuNHPKkDw,19981,A-iuNHPKkDw,FFM,2024-08-03T02:43:42.938-04:00
Pretty Shitty Jiggy,Zeuge,,,Berlin,Accapella,2018,DUDL,2018-09-21,https://www.youtube.com/watch?v=Ptf2GjS1Heg,5947,Ptf2GjS1Heg,-CoEvent,2024-08-03T02:43:42.938-04:00
DXXDSTXCK,Bruda Tuck,,,,Accapella,2018,DLTLLY,2018-09-16,https://www.youtube.com/watch?v=eItAIkth52U,22017,eItAIkth52U,NewcomerBattle  D&DL-Co-Event3,2024-08-03T02:43:42.939-04:00
Nedal Nib,CLEP,,,,Accapella,2018,DLTLLY,2018-09-15,https://www.youtube.com/watch?v=iVLMjsx6cuw,109873,iVLMjsx6cuw,Studio Version + Extra 4. Runde,2024-08-03T02:43:42.939-04:00
Farmer,Splopf,,,,Accapella,2018,DLTLLY,2018-09-14,https://www.youtube.com/watch?v=PoLsM528T2Q,9796,PoLsM528T2Q,NewcomerBattle  D&DL-Co-Event3,2024-08-03T02:43:42.939-04:00
Craze,Eddie Tude,,,Berlin,Accapella,2018,DUDL,2018-09-12,https://www.youtube.com/watch?v=pPKq1J_fk5g,8543,pPKq1J_fk5g,-CoEvent,2024-08-03T02:43:42.939-04:00
MC Rabiat,Private Max,,,Berlin,Accapella,2018,DUDL,2018-09-05,https://www.youtube.com/watch?v=3_DeFI2Jst0,4664,3_DeFI2Jst0,-CoEvent,2024-08-03T02:43:42.939-04:00
Tecey,Kid Soldier,,,,Accapella,2018,DLTLLY,2018-09-02,https://www.youtube.com/watch?v=cgjF2l3C_88,25165,cgjF2l3C_88,NewcomerBattle  D&DL-Co-Event3,2024-08-03T02:43:42.939-04:00
A-Ron,Shizu,,,,Accapella,2018,DLTLLY,2018-08-31,https://www.youtube.com/watch?v=Mj-ae6wrEnU,13152,Mj-ae6wrEnU,NewcomerBattle  D&DL-Co-Event3,2024-08-03T02:43:42.939-04:00
