Name #1,Name #2,Event,Type,Year,Channel,Uploaded,URL,ID,Views,Location,Stadt,Event 2
CLOCKWORK,PALEIACCI,LEVEL UP FINALE,Accapella,2024,FOB,2024-12-21,https://www.youtube.com/watch?v=iVFXKkpYfIs,iVFXKkpYfIs,5384,,,
JOSEPH STEINSCHLEUDER,CSN GALACTICO,RAP BATTLE,Accapella,2024,FOB,2024-12-20,https://www.youtube.com/watch?v=bJ8227BsnDk,bJ8227BsnDk,42829,,,
MATTIS,CRAZYO,RAP BATTLE,Accapella,2024,FOB,2024-12-19,https://www.youtube.com/watch?v=h7mOdHjhmKY,h7mOdHjhmKY,3897,,,
Karanova,Ano-Nym, splashfest  2024,On Beat,2024,DLTLLY,2024-12-19,https://www.youtube.com/watch?v=DHK_5lqwzJY,DHK_5lqwzJY,26779,,,
FYNN,SACHMA,RAP BATTLE,Accapella,2024,FOB,2024-12-18,https://www.youtube.com/watch?v=_djYJf_aEMc,_djYJf_aEMc,4590,,,
BDAD,STEEL,RAP BATTLE,Accapella,2024,FOB,2024-12-16,https://www.youtube.com/watch?v=P3N0ynzvueM,P3N0ynzvueM,14770,,,
Freekno,Gerro,  Duisburg,Accapella,2024,DLTLLY,2024-12-15,https://www.youtube.com/watch?v=9gqaV2Oygk8,9gqaV2Oygk8,12490,,,
Freekno,Gerro,Interview Duisburg,Accapella,2024,DLTLLY,2024-12-15,https://www.youtube.com/watch?v=G_WXB_qsS8I,G_WXB_qsS8I,1115,,,
DANNY DEADWEIGHT,HERR SÖREN,RAP BATTLE,Accapella,2024,FOB,2024-12-15,https://www.youtube.com/watch?v=LH8Jm328qJ8,LH8Jm328qJ8,6443,,,
PAPI SCHLAUCH,SIZYPHOS,RAP BATTLE,Accapella,2024,FOB,2024-12-13,https://www.youtube.com/watch?v=yTCdd3uhIFw,yTCdd3uhIFw,49407,,,
P-HAZE,SID,RAP BATTLE,Accapella,2024,FOB,2024-12-09,https://www.youtube.com/watch?v=qDRNB1U0k0Y,qDRNB1U0k0Y,2258,,,
Tobi High,Karma,&amp; Interview Splash Festival 2024,Accapella,2024,DLTLLY,2024-12-08,https://www.youtube.com/watch?v=Qfi3sqsUs-Y,Qfi3sqsUs-Y,14901,,,
CRAZE,HIDING JOHN,RAP BATTLE,Accapella,2024,FOB,2024-12-06,https://www.youtube.com/watch?v=XwzQlYQviOY,XwzQlYQviOY,65244,,,
EIN LETZTES MAL: Yarambo,Meidi,07. Dezember Festsaal Kreuzberg SOLD OUT,Accapella,2024,DLTLLY,2024-12-04,https://www.youtube.com/watch?v=-dUVckiODDg,-dUVckiODDg,25231,,,
Bong Teggy,Fate,  Feel Festival,On Beat,2024,DLTLLY,2024-12-01,https://www.youtube.com/watch?v=uwVdRxPLKtk,uwVdRxPLKtk,33098,,,
Kato,Tobi High,Titelmatch Teaser,Accapella,2024,DLTLLY,2024-11-30,https://www.youtube.com/watch?v=QkIPLLze3ic,QkIPLLze3ic,11499,,,
VYRUS,MORGANA,RAP BATTLE,Accapella,2024,FOB,2024-11-29,https://www.youtube.com/watch?v=9YCHMLzIcus,9YCHMLzIcus,19173,,,
Joseph Steinschleuder,BanDan,  Feel Festival,On Beat,2024,DLTLLY,2024-11-28,https://www.youtube.com/watch?v=GV0mRT9rTv0,GV0mRT9rTv0,18163,,,
Ferry & Duzoe,Sizyphos & Fate,2on2   Splash,On Beat,2024,DLTLLY,2024-11-24,https://www.youtube.com/watch?v=fZyWsFSPtxE,fZyWsFSPtxE,38305,,,
3 &quot;ZINZITYS&quot;,NATALI,RAP BATTLE,Accapella,2024,FOB,2024-11-24,https://www.youtube.com/watch?v=AnW-N-13mEk,AnW-N-13mEk,9844,,,
KARANOVA,STEEL,RAP BATTLE,Accapella,2024,FOB,2024-11-22,https://www.youtube.com/watch?v=hCjCg8iUEiM,hCjCg8iUEiM,16843,,,
Kid Soldier,Lyrico,&amp; Interview Splash Festival,Accapella,2024,DLTLLY,2024-11-21,https://www.youtube.com/watch?v=rh_32fJVF_Y,rh_32fJVF_Y,19715,,,
Freestyle Turnier 4/7: Fate,Shizu,Vorrunde B-DAY 11,Accapella,2024,DLTLLY,2024-11-19,https://www.youtube.com/watch?v=9W-6Wv-_xC0,9W-6Wv-_xC0,8623,,,
DER KATER,JAMAIKA KLAUS,RAP BATTLE,Accapella,2024,FOB,2024-11-17,https://www.youtube.com/watch?v=znyQsdCEmYA,znyQsdCEmYA,3752,,,
Bong Teggy,Hiding John,  Bday 11,Accapella,2024,DLTLLY,2024-11-17,https://www.youtube.com/watch?v=-XMBtTEwHcc,-XMBtTEwHcc,103547,,,
Bong Teggy,Hiding John,Interview Event Name oder Stadt,Accapella,2024,DLTLLY,2024-11-17,https://www.youtube.com/watch?v=B4qGn4U-Ju4,B4qGn4U-Ju4,13455,,,
FABS,YOUNG KENNEDY,RAP BATTLE,Accapella,2024,FOB,2024-11-15,https://www.youtube.com/watch?v=jyYNsrDR9BQ,jyYNsrDR9BQ,8228,,,
TICC,GEORGIE,RAP BATTLE,Accapella,2024,FOB,2024-11-10,https://www.youtube.com/watch?v=mxTayKYnmQk,mxTayKYnmQk,3309,,,
LuckyLily & Sh@wdy Sh@f,Shizu & Morgana,Battle + Interview Feel Festival,On Beat,2024,DLTLLY,2024-11-10,https://www.youtube.com/watch?v=YeUReNWt9ho,YeUReNWt9ho,57936,,,
KIRUMA,TOKZ,RAP BATTLE,Accapella,2024,FOB,2024-11-08,https://www.youtube.com/watch?v=hRe2Ze0d9oY,hRe2Ze0d9oY,7553,,,
Moonshadow,Riesenlauch,  Proving Grounds,Accapella,2024,DLTLLY,2024-11-07,https://www.youtube.com/watch?v=4TPCafzSUg4,4TPCafzSUg4,7560,,,
Freestyle Turnier 3/7: Papi Schlauch,Yuah,Vorrunde B-DAY 11,Accapella,2024,DLTLLY,2024-11-05,https://www.youtube.com/watch?v=HMzkYuFqc-Q,HMzkYuFqc-Q,12855,,,
Cashisclay & 4Tune,Freezy & Vyrus,#ERROR!,Accapella,2024,DLTLLY,2024-11-03,https://www.youtube.com/watch?v=mmcJqPP9m8c,mmcJqPP9m8c,31587,,,
LAVAŞ,CUBSAOUI,RAP BATTLE,Accapella,2024,FOB,2024-11-03,https://www.youtube.com/watch?v=DiDEe5uvyaU,DiDEe5uvyaU,4604,,,
ZATO,HEYZEN,RAP BATTLE,Accapella,2024,FOB,2024-11-01,https://www.youtube.com/watch?v=Eu2QW0x-9A0,Eu2QW0x-9A0,3043,,,
Mattis & Sid,Aladin & Natali,2on2  Proving Grounds,Accapella,2024,DLTLLY,2024-10-31,https://www.youtube.com/watch?v=c05Xip_nkxM,c05Xip_nkxM,7256,,,
Freestyle Turnier 2/7: Nastic,Mighty P,Vorrunde B-DAY 11,Accapella,2024,DLTLLY,2024-10-29,https://www.youtube.com/watch?v=KYCo-Z656io,KYCo-Z656io,9848,,,
Oregano,Karanova,  Bday 11,Accapella,2024,DLTLLY,2024-10-27,https://www.youtube.com/watch?v=OQVvKIQSGAc,OQVvKIQSGAc,47906,,,
Oregano,Karanova,Interview Bday 11,Accapella,2024,DLTLLY,2024-10-27,https://www.youtube.com/watch?v=IYFcf4pRKCM,IYFcf4pRKCM,8548,,,
SHADYX,HOODOO,RAP BATTLE,Accapella,2024,FOB,2024-10-27,https://www.youtube.com/watch?v=BKtyaBhlrKk,BKtyaBhlrKk,2557,,,
BURST & T-WAY,DER SERGEANT & EZRA,RAP BATTLE,Accapella,2024,FOB,2024-10-25,https://www.youtube.com/watch?v=8kr6kd2gUkI,8kr6kd2gUkI,4076,,,
Der Sergeant,Capco Jones,  Proving Grounds,Accapella,2024,DLTLLY,2024-10-24,https://www.youtube.com/watch?v=VxEGTR28vXE,VxEGTR28vXE,9299,,,
Freestyle Turnier 1/7: Joseph Steinschleuder,N&#39;Antinein,Vorrunde B-DAY 11,Accapella,2024,DLTLLY,2024-10-22,https://www.youtube.com/watch?v=awJH7gu-mXo,awJH7gu-mXo,16241,,,
Kid Soldier,Requiem,  BDay 11,Accapella,2024,DLTLLY,2024-10-20,https://www.youtube.com/watch?v=6Ef4eIXn3iI,6Ef4eIXn3iI,29385,,,
JILLY,LUG,RAP BATTLE,Accapella,2024,FOB,2024-10-20,https://www.youtube.com/watch?v=H33I5G3bHdo,H33I5G3bHdo,2679,,,
Kid Soldier,Requiem,Interview BDay 11,Accapella,2024,DLTLLY,2024-10-20,https://www.youtube.com/watch?v=0Ps66ihY4P4,0Ps66ihY4P4,3737,,,
PALEIACCI,FAIVEL,RAP BATTLE,Accapella,2024,FOB,2024-10-18,https://www.youtube.com/watch?v=LCS1uMgU5no,LCS1uMgU5no,6787,,,
CLOCKWORK,PALEIACCI,TEASER LEVEL UP FINALE,Accapella,2024,FOB,2024-10-16,https://www.youtube.com/watch?v=JCWqh80-yYQ,JCWqh80-yYQ,1819,,,
CLOCKWORK,KRISO,RAP BATTLE,Accapella,2024,FOB,2024-10-13,https://www.youtube.com/watch?v=XPg7-YRYs-0,XPg7-YRYs-0,5174,,,
Fate,Bayze,#ERROR!,Accapella,2024,DLTLLY,2024-10-13,https://www.youtube.com/watch?v=PO9Fv7MYRx4,PO9Fv7MYRx4,24897,,,
FREEKNO,CELUNE,RAP BATTLE,Accapella,2024,FOB,2024-10-11,https://www.youtube.com/watch?v=XTbwRNMD4f8,XTbwRNMD4f8,15528,,,
S-Staticx,Dascha,#ERROR!,Accapella,2024,DLTLLY,2024-10-10,https://www.youtube.com/watch?v=bw0R9iSxx30,bw0R9iSxx30,11368,,,
Yarambo,Mc Geuner,  München,Accapella,2024,DLTLLY,2024-10-06,https://www.youtube.com/watch?v=VUm9SSe15rA,VUm9SSe15rA,55814,,,
Yarambo,Mc Geuner,Interview München,Accapella,2024,DLTLLY,2024-10-06,https://www.youtube.com/watch?v=dG-NXwKzz0I,dG-NXwKzz0I,6155,,,
SCHLAWINOR,PESC,RAP BATTLE,Accapella,2024,FOB,2024-10-06,https://www.youtube.com/watch?v=pt4vLRUCPp4,pt4vLRUCPp4,4235,,,
LAVAŞ,WINK,RAP BATTLE,Accapella,2024,FOB,2024-10-04,https://www.youtube.com/watch?v=avYJLB-3MB0,avYJLB-3MB0,3512,,,
Karanova,N&#39;Antinein,Interview München,Accapella,2024,DLTLLY,2024-09-29,https://www.youtube.com/watch?v=jshtk1lHnSw,jshtk1lHnSw,3527,,,
N&#39;Antinein,Karanova,  München,Accapella,2024,DLTLLY,2024-09-29,https://www.youtube.com/watch?v=IKwLwUyWO6A,IKwLwUyWO6A,28794,,,
MALIK,SIC68,RAP BATTLE,Accapella,2024,FOB,2024-09-29,https://www.youtube.com/watch?v=zOx16rImWoA,zOx16rImWoA,2753,,,
DAVID ARDOR,BARETTA,RAP BATTLE,Accapella,2024,FOB,2024-09-27,https://www.youtube.com/watch?v=lcLaJCLDByE,lcLaJCLDByE,4607,,,
Onkel Fränk,Drunk,#ERROR!,Accapella,2024,DLTLLY,2024-09-24,https://www.youtube.com/watch?v=Po2-Ba8ug9I,Po2-Ba8ug9I,8051,,,
Neilz,Davie Jones,D&amp;DL,Accapella,2024,DUDL,2024-09-22,https://www.youtube.com/watch?v=fB5JK8nZ4pw,fB5JK8nZ4pw,28288,,,
DADDA,MAZZIKANER,RAP BATTLE,Accapella,2024,FOB,2024-09-22,https://www.youtube.com/watch?v=xuMwrAwxjuM,xuMwrAwxjuM,7264,,,
Hiding John,Kid Soldier,Bad Bars  München,Accapella,2024,DLTLLY,2024-09-22,https://www.youtube.com/watch?v=GQcwz2t0yJA,GQcwz2t0yJA,49510,,,
Hiding John,Kid Soldier,Interview München,Accapella,2024,DLTLLY,2024-09-22,https://www.youtube.com/watch?v=BHgMmZaslMM,BHgMmZaslMM,8661,,,
KIRUMA,MOODY,FSK 0 BATTLE,Accapella,2024,FOB,2024-09-20,https://www.youtube.com/watch?v=D5UKLm3tSj4,D5UKLm3tSj4,15818,,,
DANNY DEADWEIGHT,ROOL,RAP BATTLE,Accapella,2024,FOB,2024-09-15,https://www.youtube.com/watch?v=eJic21oJAKo,eJic21oJAKo,3984,,,
Craze,Liuz,#ERROR!,On Beat,2024,DLTLLY,2024-09-15,https://www.youtube.com/watch?v=5JMXVlNWVdI,5JMXVlNWVdI,24522,,,
PATO G,YUAH,FINALE,Accapella,2024,FOB,2024-09-13,https://www.youtube.com/watch?v=Ht2ioZWrWJw,Ht2ioZWrWJw,4478,,,
Punjizz,Shizu aka. DeeLah,#ERROR!,Accapella,2024,DLTLLY,2024-09-12,https://www.youtube.com/watch?v=LLmwMQb1CQI,LLmwMQb1CQI,15327,,,
NOTYZZE,YAAMANN (Battle um Platz 3),FREESTYLE TURNIER,Accapella,2024,FOB,2024-09-10,https://www.youtube.com/watch?v=2Z3LaxE89EI,2Z3LaxE89EI,3429,,,
Morgana,Jeystone,D&amp;DL,Accapella,2024,DUDL,2024-09-08,https://www.youtube.com/watch?v=3wGCnFTZFzs,3wGCnFTZFzs,7850,,,
Joseph Steinschleuder,Davie Jones,#ERROR!,Accapella,2024,DLTLLY,2024-09-08,https://www.youtube.com/watch?v=6ommjEnW9vI,6ommjEnW9vI,39835,,,
Rool,Dyas,#ERROR!,Accapella,2024,DLTLLY,2024-09-05,https://www.youtube.com/watch?v=jagpHG4EWME,jagpHG4EWME,6386,,,
Kato,SnakeHeadRhyme,Interview München,Accapella,2024,DLTLLY,2024-09-01,https://www.youtube.com/watch?v=topFWR2QQZo,topFWR2QQZo,4342,,,
T-Way,Gerro,D&amp;DL,Accapella,2024,DUDL,2024-09-01,https://www.youtube.com/watch?v=z-q8BX6Mxrs,z-q8BX6Mxrs,7888,,,
Kato,SnakeHeadRhyme,  München,Accapella,2024,DLTLLY,2024-09-01,https://www.youtube.com/watch?v=68QK0Kf8Lck,68QK0Kf8Lck,38648,,,
Baretta,Herr Sören,#ERROR!,Accapella,2024,DLTLLY,2024-08-29,https://www.youtube.com/watch?v=kcm0rdCOar4,kcm0rdCOar4,8856,,,
InzaneMane,Leon Vinyard,D&amp;DL,Accapella,2024,DUDL,2024-08-25,https://www.youtube.com/watch?v=115Cl3vTrPM,115Cl3vTrPM,5286,,,
Ilhan,Kitana,#ERROR!,On Beat,2024,DLTLLY,2024-08-25,https://www.youtube.com/watch?v=AtqetyTbheI,AtqetyTbheI,39484,,,
JEPAIN,A-RON,RAP BATTLE,Accapella,2024,FOB,2024-08-23,https://www.youtube.com/watch?v=XrEZxw8z5bM,XrEZxw8z5bM,5750,,,
Notyzze,Lyrico,#ERROR!,On Beat,2024,DLTLLY,2024-08-22,https://www.youtube.com/watch?v=Tgmq3_4RhjE,Tgmq3_4RhjE,25714,,,
Ezra,Jilly,D&amp;DL,Accapella,2024,DUDL,2024-08-18,https://www.youtube.com/watch?v=q8bh5WVlnew,q8bh5WVlnew,3864,,,
DANNY DEADWEIGHT,ONKEL FRÄNK,RAP BATTLE,Accapella,2024,FOB,2024-08-18,https://www.youtube.com/watch?v=Mkz8nufAVUo,Mkz8nufAVUo,5250,,,
Meidi,Craze,  MAYhem #7,Accapella,2024,DLTLLY,2024-08-17,https://www.youtube.com/watch?v=-iUQflbZjj4,-iUQflbZjj4,118312,,,
Meidi,Craze,Interview MAYhem #7,Accapella,2024,DLTLLY,2024-08-17,https://www.youtube.com/watch?v=vnq0PZiNHpM,vnq0PZiNHpM,21840,,,
MC COLOGNE & PATO G,REQUIEM & FROZEN,RAP BATTLE,Accapella,2024,FOB,2024-08-16,https://www.youtube.com/watch?v=TWJGch9t_tk,TWJGch9t_tk,8938,,,
FraxOne,Georgie,D&amp;DL,Accapella,2024,DUDL,2024-08-11,https://www.youtube.com/watch?v=WQKX9rMwfPs,WQKX9rMwfPs,3533,,,
Ssynic,Tobi High,  MAYhem #7,Accapella,2024,DLTLLY,2024-08-11,https://www.youtube.com/watch?v=_2mNNkIfRww,_2mNNkIfRww,194234,,,
Ssynic,Tobi High,Interview MAYhem #7,Accapella,2024,DLTLLY,2024-08-11,https://www.youtube.com/watch?v=uq5t-evaHBs,uq5t-evaHBs,40695,,,
Hiding John,Shizu,Interview MAYhem #7,Accapella,2024,DLTLLY,2024-08-04,https://www.youtube.com/watch?v=5wYtTi39xh8,5wYtTi39xh8,10487,,,
Hiding John,Shizu,  MAYhem #7,Accapella,2024,DLTLLY,2024-08-04,https://www.youtube.com/watch?v=ZIH7h0e7aWg,ZIH7h0e7aWg,64348,,,
Requiem,Ilhan,#ERROR!,Accapella,2024,DLTLLY,2024-07-28,https://www.youtube.com/watch?v=9Po9A8VvDFs,9Po9A8VvDFs,27522,,,
VYRUS & FREEZY,SIZYPHOS & SH@WDY SH@F,RAP BATTLE,Accapella,2024,FOB,2024-07-26,https://www.youtube.com/watch?v=yC4KF5j4SC0,yC4KF5j4SC0,56089,,,
Quill,Hollow Da Don,International  + Interview MAYhem #7,Accapella,2024,DLTLLY,2024-07-21,https://www.youtube.com/watch?v=L4bqv0Z187s,L4bqv0Z187s,65882,,,
MOODY,EZRA,ONE-ROUNDER,Accapella,2024,FOB,2024-07-21,https://www.youtube.com/watch?v=_xZ5PG4OiQ4,_xZ5PG4OiQ4,4240,,,
DAVIE JONES,BDAD,ACAPELLA BATTLE,Accapella,2024,FOB,2024-07-19,https://www.youtube.com/watch?v=j0UoUGbmxcQ,j0UoUGbmxcQ,30546,,,
Wolff,T-Way,Co-Event,Accapella,2024,DLTLLY,2024-07-14,https://www.youtube.com/watch?v=zOWZq8nG75U,zOWZq8nG75U,33967,,,
HOODOO,GEERAH,ACAPELLA BATLLE,Accapella,2024,FOB,2024-07-14,https://www.youtube.com/watch?v=SooZ6KbCv4I,SooZ6KbCv4I,2689,,,
Wolff,T-Way,Co-Event,Accapella,2024,DLTLLY,2024-07-14,https://www.youtube.com/watch?v=haDRNN288xI,haDRNN288xI,2943,,,
ZEPTAH,REQUIEM,ON BEAT BATTLE,On Beat,2024,FOB,2024-07-12,https://www.youtube.com/watch?v=EJdpjtbvjEo,EJdpjtbvjEo,11870,,,
MC Cologne,Bandan,Co-Event,On Beat,2024,DLTLLY,2024-07-11,https://www.youtube.com/watch?v=6nV5CVQoKLo,6nV5CVQoKLo,8111,,,Co-Event DLTLLY & FOB
Duff,Neilz,Co-Event,On Beat,2024,DLTLLY,2024-07-07,https://www.youtube.com/watch?v=1MsrFX-bPC4,1MsrFX-bPC4,22519,,,Co-Event DLTLLY & FOB
LUCKYLILY,MC GEUNER,ACAPELLA BATTLE,Accapella,2024,FOB,2024-07-05,https://www.youtube.com/watch?v=G3O29FB4itk,G3O29FB4itk,26090,,,
Proton,Koozy,Co-Event,On Beat,2024,DLTLLY,2024-07-04,https://www.youtube.com/watch?v=JCMIDlfCDjY,JCMIDlfCDjY,15614,,,
Mighty P & Lamin,FFFelix & Nastic,2on2  + Interview  x  Co-Event,Accapella,2024,DLTLLY,2024-06-27,https://www.youtube.com/watch?v=q3gQy17LHC0,q3gQy17LHC0,13150,,,
Karma,Hiding John (One Rounder),NRWeekend,Accapella,2024,DLTLLY,2024-06-21,https://www.youtube.com/watch?v=7Vmk5up-5Fo,7Vmk5up-5Fo,33538,,,
PESC,FAIVEL,LEVEL UP TURNIER,Accapella,2024,FOB,2024-06-18,https://www.youtube.com/watch?v=EVKPjgMgfJg,EVKPjgMgfJg,5352,,,
NATALI,KRISO,LEVEL UP TURNIER,Accapella,2024,FOB,2024-06-17,https://www.youtube.com/watch?v=lcDcZyVhX5Y,lcDcZyVhX5Y,7899,,,
Kato & Yarambo,Joseph Steinschleuder & Sizyphos,2on2  NRWeekend,Accapella,2024,DLTLLY,2024-06-16,https://www.youtube.com/watch?v=4j1hDSpgsFw,4j1hDSpgsFw,111600,,,NRWeekend 7
Kiruma,Karanova,DUDL 🏆 Title-Match,Accapella,2024,DUDL,2024-06-10,https://www.youtube.com/watch?v=rv_yat0fWhE,rv_yat0fWhE,41482,,,
Jeystone,N'antinein,Battle,On Beat,2024,DUDL,2024-06-09,https://www.youtube.com/watch?v=IuwaIOsyTXs,IuwaIOsyTXs,6882,,,
Liuz,T-Way,  NRWeekend,Accapella,2024,DLTLLY,2024-06-09,https://www.youtube.com/watch?v=J8bcbhLcKq8,J8bcbhLcKq8,18695,,,NRWeekend 7
Ryko-J,Olio,  NRWeekend,Accapella,2024,DLTLLY,2024-06-07,https://www.youtube.com/watch?v=6oGgSiAVu4I,6oGgSiAVu4I,27442,,,NRWeekend 7
Ryko-J,Olio,Interview NRWeekend,Accapella,2024,DLTLLY,2024-06-07,https://www.youtube.com/watch?v=jFMyEc04qBk,jFMyEc04qBk,3030,,,
Holu,Zeuge,Battle,Accapella,2024,DUDL,2024-06-02,https://www.youtube.com/watch?v=bf94Ffg-3F4,bf94Ffg-3F4,8321,Panke,,
