Name #1,Name #2,Event,Type,Year,Channel,Uploaded,Views
THORA,NICK SHIT,ACAPELLA BATTLE,Accapella,2023,FOB,2023-06-04,2709
XtraHerb,Trunkenbold,Battle,Accapella,2023,Unknown,2023-06-03,8413
T-WAY & TOLLSCHOCK & BURST & EZRA & HEINZ87,NATIF (& YAAMANN),5 GEGEN NATIF,Accapella,2023,FOB,2023-05-31,6240
Yarambo,Craze,NRWeekend 6,Accapella,2023,DLTLLY,2023-05-28,90616
Nio,Vesso,Battle,Accapella,2023,Unknown,2023-05-27,6389
Celune,Wenzel Washington,Proving Grounds Berlin,Accapella,2023,DLTLLY,2023-05-26,21797
Joseph Steinschleuder,Requiem,NRWeekend 6,Accapella,2023,DLTLLY,2023-05-21,32152
S-Staticx,Rebellion,Battle,Accapella,2023,Unknown,2023-05-20,5717
Valik,Davis,Proving Grounds Berlin,Accapella,2023,DLTLLY,2023-05-19,12549
DADDA,P-HAZE,ACAPELLA BATTLE,Accapella,2023,FOB,2023-05-19,4140
Neilz,Tobi High,NRWeekend 6,Accapella,2023,DLTLLY,2023-05-14,57524
JANAUND,PESC,ACAPELLA BATTLE,Accapella,2023,FOB,2023-05-12,5019
MOODY,NEOS,ACAPELLA BATTLE,Accapella,2023,FOB,2023-05-07,2886
CLOUDSURFER,CSN GALACTICO,ACAPELLA BATTLE,Accapella,2023,FOB,2023-05-05,3371
DER SERGEANT,M.F.L.,ACAPELLA BATTLE,Accapella,2023,FOB,2023-04-28,6291
MORGANA,STEEL,ON BEAT BATTLE,On Beat,2023,FOB,2023-04-21,21651
PHASENKIND,MC COLOGNE,ON BEAT BATTLE,On Beat,2023,FOB,2023-04-14,14140
Maka,Zeptah,NRWeekend 6,Accapella,2023,DLTLLY,2023-04-09,15691
Niza,Heinz87,Proving Grounds Kontext Wiesbaden,Accapella,2023,DLTLLY,2023-04-02,15108
S-Staticx,Der Sir (JollyJay),Proving Grounds Kontext Wiesbaden,Accapella,2023,DLTLLY,2023-03-31,9235
LUG SERIOUS,BANDAN,ON BEAT BATTLE,On Beat,2023,FOB,2023-03-29,3841
MEIDI,KATO,MAYhem 6 - PROVOKATION 1/6,Accapella,2023,DLTLLY,2023-03-27,21544
Aladin,Oregano,Proving Grounds Wiesbaden,Accapella,2023,DLTLLY,2023-03-26,17209
HEYZEN,TECEY,ON BEAT BATTLE,On Beat,2023,FOB,2023-03-23,2778
Mordrake,Faivel,Proving Grounds Wiesbaden,Accapella,2023,DLTLLY,2023-03-19,13722
Mighty P,Shizu,Freestyle um 3. Platz,Accapella,2023,DLTLLY,2023-03-17,10428
PRYME,FINNASTIC,ON BEAT BATTLE,On Beat,2023,FOB,2023-03-17,4483
FINNASTIC,VESSO,ON BEAT BATTLE,On Beat,2023,FOB,2023-03-17,3004
DADDA,MAT052,ON BEAT BATTLE,On Beat,2023,FOB,2023-03-15,4615
FREEZY & DESPO,ZEPTAH & ORPHXN,ON BEAT BATTLE,On Beat,2023,FOB,2023-03-14,12219
PHASENKIND,MC COLOGNE,ON BEAT BATTLE,On Beat,2023,FOB,2023-03-14,1376
Holu & Freekno,Joseph Steinschleuder & Triple Beat,2on2,Accapella,2023,DLTLLY,2023-03-12,34547
Krom,Shizu,Freestyle Halbfinale 2/2  Kassel,Accapella,2023,DLTLLY,2023-03-10,12803
JOSEPH STEINSCHLEUDER,KAIRUZO,ON BEAT BATTLE,On Beat,2023,FOB,2023-03-05,22185
Kairuzo,Freezy,  Kassel,On Beat,2023,DLTLLY,2023-03-05,14393
Papi Schlauch,Mighty P,Freestyle Halbfinale 1/2  Kassel,Accapella,2023,DLTLLY,2023-03-03,21243
Kiruma,LevRudi,Battle,Accapella,2022,Unknown,2023-02-04,21434
MC Rabiat,Morgana,Battle,Accapella,2022,Unknown,2023-01-28,5877
Jindo109,Quasi,Battle,Accapella,2022,Unknown,2023-01-21,53678
Jeystone,Vorstadtflokati,Battle,Accapella,2022,Unknown,2023-01-14,6498
Flashus Christus,Schlawin0r,Battle,Accapella,2022,Unknown,2023-01-07,6728
YAAMANN,TOMMY2LATE (BATTLE UM PLATZ 3),FREESTYLE BATTLE,Accapella,2023,FOB,2023-01-02,2819
CRAZE,MURO (FINALE),FREESTYLE BATTLE,Accapella,2023,FOB,2023-01-02,6236
T-WAY,KOOZY,ON BEAT BATTLE,On Beat,2022,FOB,2022-12-09,9207
ZEPTAH,NOAH263,FREESTYLE BATTLE,Accapella,2022,FOB,2022-12-04,2343
TEACH,VESSO,FREESTYLE BATTLE,Accapella,2022,FOB,2022-12-04,2297
MC COLOGNE,LEOQUENT,ACAPELLA BATTLE,Accapella,2022,FOB,2022-11-28,2659
LEONNN,CLOUDSURFER,ACAPELLA BATTLE,Accapella,2022,FOB,2022-11-28,2961
MORGANA,DESPO,ACAPELLA BATTLE,Accapella,2022,FOB,2022-11-28,5063
DASCHA,NOTYZZE,FREESTYLE BATTLE,Accapella,2022,FOB,2022-11-20,12688
NOTYZZE,DIZZEPTICON,FREESTYLE BATTLE,Accapella,2022,FOB,2022-11-14,5974
KIRUMA,ZEPTAH,ACAPELLA BATTLE,Accapella,2022,FOB,2022-11-04,15396
MC GEUNER,ROLLING G,ACAPELLA BATTLE,Accapella,2022,FOB,2022-11-03,35984
HOLU,MC RABIAT,ACAPELLA BATTLE,Accapella,2022,FOB,2022-10-14,2234
CRAZE & PHILLIE.45,VYRUS & FREEZY,ON BEAT BATTLE,On Beat,2022,FOB,2022-10-14,66121
HEINZ87,OREGANO,ACAPELLA BATTLE,Accapella,2022,FOB,2022-10-14,8015
Julo,Joseph Steinschleuder,Battle,Accapella,2022,Unknown,2022-10-01,34945
T-WAY,FREEKNO,ACAPELLA BATTLE,Accapella,2022,FOB,2022-09-28,4214
JOSEPH STEINSCHLEUDER,FAIVEL,ACAPELLA BATTLE,Accapella,2022,FOB,2022-09-27,20713
TOLLSCHOCK,PESC,ACAPELLA BATTLE,Accapella,2022,FOB,2022-09-27,5610
Morgana,Kiruma,Battle,Accapella,2022,Unknown,2022-09-24,17707
MC Rabiat,Pulsar,Battle,Accapella,2022,Unknown,2022-09-17,5945
VYRUS,ZEPTAH,ON BEAT BATTLE,On Beat,2022,FOB,2022-09-14,43526
DEZ,LevRudi,Battle,Accapella,2022,Unknown,2022-09-10,8493
Trunkenbold,Flashus Christus,Battle,Accapella,2022,Unknown,2022-09-03,7211
MORGANA,LUG SERIOUS,ON BEAT BATTLE,On Beat,2022,FOB,2022-09-02,15049
PHASENKIND,LUG SERIOUS,ON BEAT BATTLE,On Beat,2022,FOB,2022-08-30,8868
PHILLIE.45,BANDAN,ON BEAT BATTLE,On Beat,2022,FOB,2022-08-30,6183
FROZEN,FREEZY,ON BEAT BATTLE,On Beat,2022,FOB,2022-08-30,3749
Jeystone,Jesazz K,Battle,Accapella,2022,Unknown,2022-08-27,8297
BURST,KAIRUZO,ON BEAT BATTLE,On Beat,2022,FOB,2022-08-26,1882
REQUIEM,HEYZEN,ON BEAT BATTLE,On Beat,2022,FOB,2022-08-25,6532
SnakeHeadRhyme,D-Kay,Battle,Accapella,2022,Unknown,2022-08-20,10670
NOTYZZE,CRAZE  (BONUS BATTLE),FREESTYLE BATTLE,Accapella,2022,FOB,2022-08-18,10794
CRAZE,PATO G (FINALE),FREESTYLE BATTLE,Accapella,2022,FOB,2022-08-18,5476
VYRUS,JOLLE (BATTLE UM PLATZ 3),FREESTYLE BATTLE,Accapella,2022,FOB,2022-08-18,4407
Vorstadtflokati,Latik,Battle,Accapella,2022,Unknown,2022-08-13,6244
STEEL,MC COLOGNE,ON BEAT BATTLE,On Beat,2022,FOB,2022-08-12,17514
Holu,Mazzikaner,Battle,Accapella,2022,Unknown,2022-08-06,5596
Julo,Cashus K.,Battle,Accapella,2022,Unknown,2022-07-30,8430
Alko,Bilal,Battle,Accapella,2022,Unknown,2022-07-23,10445
LevRudi,Jesazz K,Battle,Accapella,2022,Unknown,2022-07-16,11025
NOTYZZE,PHASENKIND,FREESTYLE BATTLE,Accapella,2022,FOB,2022-07-14,5577
NOTYZZE,YAAMANN,FREESTYLE BATTLE,Accapella,2022,FOB,2022-07-14,7269
BARETTA,OREGANO,ACAPELLA BATTLE,Accapella,2022,FOB,2022-07-14,4875
DOCMO,BEZEY,FREESTYLE BATTLE,Accapella,2022,FOB,2022-07-14,1105
KOOZY,KAIRUZO,ON BEAT BATTLE,On Beat,2022,FOB,2022-07-14,11915
KALP ONE,FREEKNO,ACAPELLA BATTLE,Accapella,2022,FOB,2022-07-14,3466
Hiding John,Neilz,Battle,Accapella,2022,Unknown,2022-07-09,61721
McLuvin,GR8,Battle,Accapella,2022,Unknown,2022-07-02,9357
ROBEAZY,M.F.L.,ACAPELLA BATTLE,Accapella,2022,FOB,2022-06-30,1890
Béla Garbage,Franz Flaute,Battle,Accapella,2022,Unknown,2022-06-25,9576
DASCHA,PATO G,FREESTYLE BATTLE,Accapella,2022,FOB,2022-06-24,2361
PESC,LEOQUENT,ACAPELLA BATTLE,Accapella,2022,FOB,2022-06-21,1727
MORGANA,TECEY,ACAPELLA BATTLE,Accapella,2022,FOB,2022-06-20,3397
Pablo2k,Jeystone,Battle,Accapella,2022,Unknown,2022-06-18,8578
OREGANO,FAIVEL,ACAPELLA BATTLE,Accapella,2022,FOB,2022-06-17,6164
ZinZity,Karanova,Battle,Accapella,2022,Unknown,2022-06-11,50794
Django,Zeuge,Battle,Accapella,2022,Unknown,2022-06-04,12406
LATIK,NIKA,ACAPELLA BATTLE,Accapella,2022,FOB,2022-06-04,2643
NICK SHIT,EZRA,ACAPELLA BATTLE,Accapella,2022,FOB,2022-05-31,1448
Kiruma,BunGee,Battle,Accapella,2022,Unknown,2022-05-28,16505
ALKO,EMBA,ON BEAT BATTLE,On Beat,2022,FOB,2022-05-24,4456
LITTLE SEDO,MALIK (NEWCOMER BATTLE),ACAPELLA BATTLE,Accapella,2022,FOB,2022-04-28,2029
OREGANO,BUNNEE (NEWCOMER BATTLE),ACAPELLA BATTLE,Accapella,2022,FOB,2022-04-22,3041
NICK SHIT,BARETTA (NEWCOMER BATTLE),ACAPELLA BATTLE,Accapella,2022,FOB,2022-04-15,1473
CRAZYO,M.F.L. (NEWCOMER BATTLE),ACAPELLA BATTLE,Accapella,2022,FOB,2022-04-08,1818
PESC,LEOQUENT (NEWCOMER BATTLE),ACAPELLA BATTLE,Accapella,2022,FOB,2022-03-25,1597
FROZEN,EZRA (NEWCOMER BATTLE),ACAPELLA BATTLE,Accapella,2022,FOB,2022-03-24,1629
BURST,A-RON,ON BEAT BATTLE,On Beat,2022,FOB,2022-02-09,2666
FREEZY,DESPO,ON BEAT BATTLE,On Beat,2022,FOB,2022-02-04,5806
ZEPTAH,PHILLIE.45,ON BEAT BATTLE,On Beat,2022,FOB,2022-02-04,5368
KAIRUZO,FROZEN,ON BEAT BATTLE,On Beat,2022,FOB,2022-02-02,3592
BANDAN,T-WAY,ON BEAT BATTLE,On Beat,2022,FOB,2022-01-31,4404
LATIK,TEACH,ACAPELLA BATTLE,Accapella,2022,FOB,2022-01-30,4653
TOLLSCHOCK,BURST,ACAPELLA BATTLE,Accapella,2022,FOB,2022-01-27,6205
Joseph Steinschleuder,Tobi High,Battle,Accapella,2021,Unknown,2022-01-08,54758
T-Way,Karanova,Battle,Accapella,2021,Unknown,2022-01-01,24835
Lug Serious,Zeuge,Battle,Accapella,2021,Unknown,2021-12-25,11613
MADAME CHAOT,REQUIEM,ACAPELLA BATTLE,Accapella,2021,FOB,2021-12-23,18120
Herr Sören,Holu,Battle,Accapella,2021,Unknown,2021-12-18,8978
Joe Pharo,Kid Soldier,Battle,Accapella,2021,Unknown,2021-12-11,35144
Wolff,MC Geuner,Battle,Accapella,2021,Unknown,2021-12-04,27418
Phasenkind,SnakeHeadRhyme,Battle,Accapella,2021,Unknown,2021-11-27,15346
Latik,Julo,Battle,Accapella,2021,Unknown,2021-11-20,6449
EKHEAD,PESC,ACAPELLA BATTLE,Accapella,2021,FOB,2021-11-18,3557
DEMUTRAS,REQUIEM,ACAPELLA BATTLE,Accapella,2021,FOB,2021-11-18,3066
Requiem,Malik,Battle,Accapella,2021,Unknown,2021-11-12,8124
Schlawin0r,Franciss,Battle,Accapella,2021,Unknown,2021-11-06,6701
MC Rabiat,P.S. Jiggy,Battle,Accapella,2021,Unknown,2021-10-29,9503
DESPO,MC COLOGNE,ON BEAT BATTLE,On Beat,2021,FOB,2021-10-24,2519
LATIK,TECEY,ACAPELLA BATTLE,Accapella,2021,FOB,2021-10-24,4422
RALLE,DASCHA,ACAPELLA BATTLE,Accapella,2020,FOB,2021-10-24,3817
TRIPLE (TRIPLEBEAT),DASCHA,ACAPELLA BATTLE,Accapella,2021,FOB,2021-10-24,8695
MUSIO,NATIF,ACAPELLA BATTLE,Accapella,2021,FOB,2021-10-24,7636
MC GEUNER,JULO,ACAPELLA BATTLE,Accapella,2021,FOB,2021-10-24,16334
DESPO,DOCMO,ACAPELLA BATTLE,Accapella,2020,FOB,2021-10-24,3185
DESPO & LEANDERS,BANDAN & RINGELNATZ,ACAPELLA BATTLE,Accapella,2021,FOB,2021-10-24,6864
LEANDERS,TEACH,ACAPELLA BATTLE,Accapella,2021,FOB,2021-10-24,5475
Silence,Franz Flaute D&DL#0156 (Berlin,-CoEvent,Accapella,2020,Unknown,2020-04-08,9649
MC Rabiat,Jepain D&DL#0158 (Berlin,-CoEvent,Accapella,2020,Unknown,2020-04-01,10313
Alko,Baretta D&DL#0154 (Berlin,-CoEvent,Accapella,2020,Unknown,2020-03-30,12883
Corner,Maka D&DL#0155 (Berlin,-CoEvent,Accapella,2020,Unknown,2020-03-25,13266
Julo,Django D&DL#0153 (Krefeld,-CoEvent,Accapella,2019,Unknown,2020-01-01,8875
Stepho,Sejo D&DL#0149 (Krefeld,-CoEvent,Accapella,2019,Unknown,2019-12-30,4426
SiC68,Lug Serious D&DL#0152 (Krefeld,-CoEvent,Accapella,2019,Unknown,2019-12-25,6097
Trafalgar47,Vorstadtflokati D&DL#0150 (Krefeld,-CoEvent,Accapella,2019,Unknown,2019-12-23,6833
Ralle,Herr Sören D&DL#0151 (Krefeld,-CoEvent,Accapella,2019,Unknown,2019-12-18,8133
Milio,Plural D&DL#0148 (Berlin,-CoEvent,Accapella,2019,Unknown,2019-12-11,5447
Cartoon,Schlawin0r D&DL#0147 (Berlin,-CoEvent,Accapella,2019,Unknown,2019-12-04,7198
Nick Shit,Morgana D&DL#0146 (Berlin,-CoEvent,Accapella,2019,Unknown,2019-12-02,6741
Ekta,Frozen D&DL#0143 (Ludwigshafen,MusicGourmétz-CoEvent,Accapella,2019,Unknown,2019-11-27,6503
Jepain,Kaliba D&DL#0145 (Ludwigshafen,MusicGourmétz-CoEvent,Accapella,2019,Unknown,2019-11-20,6196
XtraHerb,Zheka D&DL#0144 (Ludwigshafen,MusicGourmétz-CoEvent,Accapella,2019,Unknown,2019-11-18,9410
Friedrich Chilla,Tommen D&DL#0137 (Bremen,Der Norden-CoEvent,Accapella,2019,Unknown,2019-11-01,7245
Ali Smart,Gin Tomek D&DL#0139 (Bremen,Der Norden-CoEvent,Accapella,2019,Unknown,2019-10-30,6188
Alko,Maru D&DL#0140 (Bremen,Der Norden-CoEvent,Accapella,2019,Unknown,2019-10-28,5506
P-Haze,Torbäng D&DL#0141 (Bremen,Der Norden-CoEvent,Accapella,2019,Unknown,2019-10-25,5411
BrahMC,Moby Deep D&DL#0138 (Bremen,Der Norden-CoEvent,Accapella,2019,Unknown,2019-10-23,5559
Audienzz,Béla Garbage D&DL#0136 (Halle,Move &#39;n&#39; Culture Festival-CoEvent,Accapella,2019,Unknown,2019-10-18,4118
Ortcutt,Mazzikaner D&DL#0135 (Halle,Move &#39;n&#39; Culture Festival-CoEvent,Accapella,2019,Unknown,2019-10-16,5926
Franz Flaute,Nika D&DL#0134 (Halle,Move &#39;n&#39; Culture Festival-CoEvent,Accapella,2019,Unknown,2019-10-09,8461
Doga,Malik D&DL#0133 (Halle,Move &#39;n&#39; Culture Festival-CoEvent,Accapella,2019,Unknown,2019-10-02,5287
Pulsar,Shker D&DL#0132 (Halle,Move &#39;n&#39; Culture Festival-CoEvent,Accapella,2019,Unknown,2019-09-25,6806
DLTLLY+D&DL  Ortcutt,Steel,Runde1 Berlin,Accapella,2019,Unknown,2019-07-05,15887
DLTLLY+D&DL  Phasenkind,Klö10,Runde1 Berlin,Accapella,2019,Unknown,2019-07-03,17463
DLTLLY+D&DL  Arbeitstitel,Hiding John,Runde1 Berlin,Accapella,2019,Unknown,2019-06-26,24832
DLTLLY+D&DL  Tollschock,Silence,Runde1 Berlin,Accapella,2019,Unknown,2019-06-21,16533
DLTLLY+D&DL  Mazzikaner,K.O. Ray,Runde1 Berlin,Accapella,2019,Unknown,2019-06-19,14619
DLTLLY+D&DL  Lucky Number,ZinZity,Runde1 Berlin,Accapella,2019,Unknown,2019-06-14,91805
DLTLLY+D&DL  Paleiacci,Sikk Whalee,Runde1 Berlin,Accapella,2019,Unknown,2019-06-12,15136
Béla Garbage,Eddie Tude D&DL#0131 (Berlin,-CoEvent,Accapella,2019,Unknown,2019-02-27,7427
OstrichO,MC Rabiat D&DL#0130 (Berlin,-CoEvent,Accapella,2019,Unknown,2019-02-20,6433
Ringelnatz + DNA,Verz + Andi B. D&DL#0125 (Halle,Move &#39;n&#39; Culture Festival-CoEvent,Accapella,2018,Unknown,2018-11-14,9796
Gregg,Audienzz D&DL#0126 (Halle,Move &#39;n&#39; Culture Festival-CoEvent,Accapella,2018,Unknown,2018-10-31,3579
Josen,Dexta D&DL#0123 (Halle,Move &#39;n&#39; Culture Festival-CoEvent,Accapella,2018,Unknown,2018-10-24,3039
Virus,IZL D&DL#0128 (Halle,Move &#39;n&#39; Culture Festival-CoEvent,Accapella,2018,Unknown,2018-10-18,3043
SnakeHeadRhyme,Chinooka D&DL#0129 (Halle,Move &#39;n&#39; Culture Festival-CoEvent,Accapella,2018,Unknown,2018-10-10,5916
Béla Garbage,Lug Serious D&DL#0124 (Halle,Move &#39;n&#39; Culture Festival-CoEvent,Accapella,2018,Unknown,2018-10-03,5026
Pretty Shitty Jiggy,Zeuge D&DL#0122 (Berlin,-CoEvent,Accapella,2018,Unknown,2018-09-21,5674
Craze,Eddie Tude D&DL#0121 (Berlin,-CoEvent,Accapella,2018,Unknown,2018-09-12,8313
MC Rabiat,Private Max D&DL#0120 (Berlin,-CoEvent,Accapella,2018,Unknown,2018-09-05,4577
J.W. Goethe,DFVK D&DL#0119 (Hamburg,2018,Accapella,2018,Unknown,2018-08-01,4686
Josen,Kid Soldier D&DL#0118 (Hamburg,2018,Accapella,2018,Unknown,2018-07-18,11733
Tao,A-Ron D&DL#0117 (Berlin,-CoEvent,Accapella,2018,Unknown,2018-07-04,6262
O&#39;spella,Rupert69 D&DL#0115 (Berlin,-CoEvent,Accapella,2018,Unknown,2018-06-30,4025
Highdemann,Julo D&DL#0113 (Essen,2018,Accapella,2018,Unknown,2018-06-13,7860
Henker,SeBa D&DL#0112 (Essen,2018,Accapella,2018,Unknown,2018-06-06,5933
MC Lauch,Herr Sören D&DL#0114 (Essen,2018,Accapella,2018,Unknown,2018-06-02,8207
Paze,Zeuge D&DL#0111 (Essen,2018,Accapella,2018,Unknown,2018-05-30,5099
Malik N.,Hillston D&DL#0108 (Berlin,2018,Accapella,2018,Unknown,2018-05-16,3443
Kyu,Tommen D&DL#0110 (Berlin,2018,Accapella,2018,Unknown,2018-05-12,4000
Dyas,SnakeHeadRhyme D&DL#0109 (Berlin,2018,Accapella,2018,Unknown,2018-05-05,6079
Gusy,Micky Haze D&DL#0107 (Stuttgart,2018,Accapella,2018,Unknown,2018-05-02,4632
