Name #1,Name #2,Event,Type,Year,Channel,Uploaded,URL,ID,Views
Ryko-J,Olio,  NRWeekend,Accapella,2024,DLTLLY,2024-06-07,https://www.youtube.com/watch?v=6oGgSiAVu4I,6oGgSiAVu4I,27893.0
Ryko-J,Olio,Interview NRWeekend,Accapella,2024,DLTLLY,2024-06-07,https://www.youtube.com/watch?v=jFMyEc04qBk,jFMyEc04qBk,3044.0
Requiem,Fate,  NRWeekend,Accapella,2024,DLTLLY,2024-06-02,https://www.youtube.com/watch?v=OPSI5Jy-AVQ,OPSI5Jy-AVQ,21846.0
Holu,Zeuge,Battle,Accapella,2024,DUDL,2024-06-02,https://www.youtube.com/watch?v=bf94Ffg-3F4,bf94Ffg-3F4,8379
KATO,T-WAY,GAMING BARS RELOADED,Accapella,2024,FOB,2024-05-30,https://www.youtube.com/watch?v=nxx7jX1ylPc,nxx7jX1ylPc,12258.0
DER SERGEANT,EZRA,ACAPELLA BATTLE,Accapella,2024,FOB,2024-05-26,https://www.youtube.com/watch?v=hp9kbzK2ugs,hp9kbzK2ugs,4958.0
KRISO,CIZERO,ACAPELLA BATTLE,Accapella,2024,FOB,2024-05-26,https://www.youtube.com/watch?v=JZ87q10gvnM,JZ87q10gvnM,2880.0
Franz Flaute,MC Rabiat,Battle,Accapella,2024,DUDL,2024-05-26,https://www.youtube.com/watch?v=ca_rG-4NbNw,ca_rG-4NbNw,4791.0
Cashus K,D-Kay,+ Interview NRWeekend,Accapella,2024,DLTLLY,2024-05-24,https://www.youtube.com/watch?v=BEEkWjnjr2w,BEEkWjnjr2w,12231.0
PHILLIE.45,NASTIC (Freestyle als MAT),ON BEAT BATTLE,On Beat,2024,FOB,2024-05-24,https://www.youtube.com/watch?v=RzVabkX8At8,RzVabkX8At8,4550.0
Capco Jones,Schlawin0r,Battle,Accapella,2024,DUDL,2024-05-19,https://www.youtube.com/watch?v=-zVGbTf4cXQ,-zVGbTf4cXQ,3486.0
Moitz,Wenzel Washington,+ Interview NRWeekend,Accapella,2024,DLTLLY,2024-05-19,https://www.youtube.com/watch?v=X2oW-AVnu_k,X2oW-AVnu_k,13448.0
Pablo,Morgana,  Berlin,On Beat,2024,DLTLLY,2024-05-17,https://www.youtube.com/watch?v=wMIpuP755BM,wMIpuP755BM,20579.0
ILYA FLOYD,CRYSTAL MAX,ACAPELLA BATTLE,Accapella,2024,FOB,2024-05-16,https://www.youtube.com/watch?v=uTnZqyleXUo,uTnZqyleXUo,2943.0
JILLY,ROOL,ACAPELLA BATTLE,Accapella,2024,FOB,2024-05-16,https://www.youtube.com/watch?v=oy7yIMl1ZNA,oy7yIMl1ZNA,3488.0
Georgie,Günti,Battle,Accapella,2024,DUDL,2024-05-12,https://www.youtube.com/watch?v=CvxlkVUxyCQ,CvxlkVUxyCQ,4255.0
MC GEUNER (SPECKTITTE MINO),RIPA,ACAPELLA BATTLE,Accapella,2024,FOB,2024-05-12,https://www.youtube.com/watch?v=6Fq9WuxhADc,6Fq9WuxhADc,4276.0
MC Geuner,Bayze,  NRWeekend #7,Accapella,2024,DLTLLY,2024-05-12,https://www.youtube.com/watch?v=me9eYSwqDfM,me9eYSwqDfM,38633.0
LARA SOFT,FROZEN,ON BEAT BATTLE,On Beat,2024,FOB,2024-05-09,https://www.youtube.com/watch?v=hcwjr_srOXM,hcwjr_srOXM,15312.0
David Ardor,Jilly,Battle,Accapella,2024,DUDL,2024-05-05,https://www.youtube.com/watch?v=BxFo9Cnh4GI,BxFo9Cnh4GI,3234.0
Steel,Davie Jones,  Berlin,On Beat,2024,DLTLLY,2024-05-05,https://www.youtube.com/watch?v=uz5v_Bn_TzY,uz5v_Bn_TzY,30059.0
Notyzze,Tommy2Late,  Berlin,On Beat,2024,DLTLLY,2024-05-05,https://www.youtube.com/watch?v=DDBzGJrY2Ds,DDBzGJrY2Ds,42463.0
CSN GALACTICO,SIC68,ACAPELLA BATTLE,Accapella,2024,FOB,2024-05-03,https://www.youtube.com/watch?v=cUb4Sq_nyLo,cUb4Sq_nyLo,10320.0
Tobi High,Papa TR,  Berlin,On Beat,2024,DLTLLY,2024-04-28,https://www.youtube.com/watch?v=F5E_sF7XD7I,F5E_sF7XD7I,38838.0
HEYZEN,TOKZ,ON BEAT + ACAPELLA BATTLE,On Beat,2024,FOB,2024-04-25,https://www.youtube.com/watch?v=QboOw6vfu5Q,QboOw6vfu5Q,5212.0
Bong Teggy,Karanova,Interview Berlin,Accapella,2024,DLTLLY,2024-04-21,https://www.youtube.com/watch?v=nJxEfSgOaFE,nJxEfSgOaFE,7940.0
TOLLSCHOCK,MALIK,ACAPELLA BATTLE,Accapella,2024,FOB,2024-04-21,https://www.youtube.com/watch?v=zH1kJVuX8QU,zH1kJVuX8QU,6275.0
Karanova,Bong Teggy,🏆 ON BEAT TITLE MATCH 🏆,On Beat,2024,DLTLLY,2024-04-21,https://www.youtube.com/watch?v=LN1Lv62vzbI,LN1Lv62vzbI,85588.0
MC GEUNER,BANDAN,ACAPELLA BATTLE,Accapella,2024,FOB,2024-04-19,https://www.youtube.com/watch?v=8W6w_1IMHSQ,8W6w_1IMHSQ,11846.0
DOC,Mordrake,  Berlin,On Beat,2024,DLTLLY,2024-04-19,https://www.youtube.com/watch?v=f-Cp3n-LCyw,f-Cp3n-LCyw,9352.0
Yarambo,Karanova,  Kassel,Accapella,2024,DLTLLY,2024-04-14,https://www.youtube.com/watch?v=JWaIWpR7cuA,JWaIWpR7cuA,79376.0
FABS,DUFF,ACAPELLA BATTLE,Accapella,2024,FOB,2024-04-12,https://www.youtube.com/watch?v=PGneFiKoVf4,PGneFiKoVf4,16354.0
Tobi High,Meidi,  Kassel,Accapella,2024,DLTLLY,2024-04-07,https://www.youtube.com/watch?v=SJ4P0J0u3o0,SJ4P0J0u3o0,101506.0
Zeptah,Tokz,  Berlin,On Beat,2024,DLTLLY,2024-04-07,https://www.youtube.com/watch?v=sGN8Hll0T3M,sGN8Hll0T3M,14657.0
Aladin,Shorteh Taunton,  Berlin,On Beat,2024,DLTLLY,2024-04-05,https://www.youtube.com/watch?v=yf72pQ4T_ak,yf72pQ4T_ak,9821.0
MC Maik,Snakeheadrhyme,  Kassel,Accapella,2024,DLTLLY,2024-03-31,https://www.youtube.com/watch?v=meY3np8DlTQ,meY3np8DlTQ,21222.0
"LARA SOFT ""","."" M.F.L.",ON BEAT BATTLE,On Beat,2024,FOB,2024-03-31,https://www.youtube.com/watch?v=CZXKeqr26RQ,CZXKeqr26RQ,7737.0
Dadda,Lazlo Mxrphine,  Berlin,On Beat,2024,DLTLLY,2024-03-29,https://www.youtube.com/watch?v=xcw2vuJLPZs,xcw2vuJLPZs,86258.0
ONKEL FRÄNK,SHADYX,ACAPELLA BATTLE,Accapella,2024,FOB,2024-03-24,https://www.youtube.com/watch?v=wfBBTAqUHis,wfBBTAqUHis,7987.0
FreeKno,Young Kennedy,  Kassel,Accapella,2024,DLTLLY,2024-03-24,https://www.youtube.com/watch?v=GPMI--gNB08,GPMI--gNB08,14545.0
SIZYPHOS,MOODY,ACAPELLA BATTLE,Accapella,2024,FOB,2024-03-24,https://www.youtube.com/watch?v=QYrhse-D5VI,QYrhse-D5VI,28179.0
DANNY DEADWEIGHT,SKILLZ,ACAPELLA BATLLE,Accapella,2024,FOB,2024-03-24,https://www.youtube.com/watch?v=ehyGYTo24ro,ehyGYTo24ro,4671.0
CLOCKWORK,DADDA,LEVEL UP TURNIER,Accapella,2024,FOB,2024-03-24,https://www.youtube.com/watch?v=f2TI2M5UaXc,f2TI2M5UaXc,9899.0
JOSEPH STEINSCHLEUDER,MORGANA,ON BEAT BATTLE,On Beat,2024,FOB,2024-03-21,https://www.youtube.com/watch?v=fo8uzP3EIvw,fo8uzP3EIvw,18343.0
OREGANO,HIDING JOHN,ACAPELLA BATTLE,Accapella,2024,FOB,2024-03-18,https://www.youtube.com/watch?v=rAqwIxumi3s,rAqwIxumi3s,74888.0
Zeuge,Niza,  Kassel,Accapella,2024,DLTLLY,2024-03-17,https://www.youtube.com/watch?v=j6S8n5bSC4k,j6S8n5bSC4k,21876.0
Karma,Kiruma,NRWeekend 6,Accapella,2024,DLTLLY,2024-03-17,https://www.youtube.com/watch?v=3PCiOm1e0F8,3PCiOm1e0F8,51469.0
Der Sergeant,Diamond,  Proving Grounds,Accapella,2024,DLTLLY,2024-03-15,https://www.youtube.com/watch?v=YdQh67kKjA0,YdQh67kKjA0,12487.0
PABLO,YAAMANN,ON BEAT BATTLE,On Beat,2024,FOB,2024-03-14,https://www.youtube.com/watch?v=AWCwWr_DDKI,AWCwWr_DDKI,8555.0
Vesso,Malik,  Proving Grounds,Accapella,2024,DLTLLY,2024-03-10,https://www.youtube.com/watch?v=iK-Oth0jFOo,iK-Oth0jFOo,6986.0
CSN Galactico,Nastic,  Proving Grounds,Accapella,2024,DLTLLY,2024-03-10,https://www.youtube.com/watch?v=jKHgj_RAMZA,jKHgj_RAMZA,22104.0
Sizyphos,Hiding John,  DISSember #7,Accapella,2024,DLTLLY,2024-03-07,https://www.youtube.com/watch?v=LBbPEElYxGA,LBbPEElYxGA,132769.0
Jepain,Rolling G,  Proving Grounds,Accapella,2024,DLTLLY,2024-03-07,https://www.youtube.com/watch?v=1tMIG22ggG0,1tMIG22ggG0,9896.0
ZATO,ZEPTAH,ON BEAT BATTLE,On Beat,2024,FOB,2024-03-01,https://www.youtube.com/watch?v=nMeqvIpjfOE,nMeqvIpjfOE,8109.0
Moody,Ikks,  Proving Grounds,Accapella,2024,DLTLLY,2024-03-01,https://www.youtube.com/watch?v=oFHFbG4e604,oFHFbG4e604,7169.0
Belial,Kid Soldier,  DISSember #7,Accapella,2024,DLTLLY,2024-02-25,https://www.youtube.com/watch?v=fN0PgIxzhC8,fN0PgIxzhC8,37463.0
FREEZY,DADDA,ON BEAT BATTLE,On Beat,2024,FOB,2024-02-23,https://www.youtube.com/watch?v=QBSRI86VMs8,QBSRI86VMs8,16172.0
The Saurus,Quill,  DISSember #7,Accapella,2024,DLTLLY,2024-02-19,https://www.youtube.com/watch?v=9z2aEljjMtQ,9z2aEljjMtQ,11398.0
KOOZY,MAN IN BLACK,ON BEAT BATTLE,On Beat,2024,FOB,2024-02-09,https://www.youtube.com/watch?v=6_YUEKAjkng,6_YUEKAjkng,9437.0
Clockwork,Sachma,  Proving Grounds,Accapella,2024,DLTLLY,2024-02-09,https://www.youtube.com/watch?v=bwbDyjtPJCc,bwbDyjtPJCc,8191.0
Ricochet,Riesenlauch,  Proving Grounds Berlin,Accapella,2024,DLTLLY,2024-02-04,https://www.youtube.com/watch?v=NjX3eisi5XU,NjX3eisi5XU,11154.0
CapcoJones,Cristosaurus Rex,  Proving Grounds,Accapella,2024,DLTLLY,2024-02-04,https://www.youtube.com/watch?v=NNUTrbddBwo,NNUTrbddBwo,9733.0
Kato,Neilz,🏆 TITLE MATCH 🏆,Accapella,2024,DLTLLY,2024-02-04,https://www.youtube.com/watch?v=ykfHhWbi7Jk,ykfHhWbi7Jk,81758.0
VYRUS,STEEL,ON BEAT TITLEMATCH,On Beat,2024,FOB,2024-02-02,https://www.youtube.com/watch?v=hupa7KpyOm8,hupa7KpyOm8,55564.0
FAITH MC,ROLLING G,ACAPELLA BATTLE,Accapella,2024,FOB,2024-01-27,https://www.youtube.com/watch?v=AQ61cQjpA4U,AQ61cQjpA4U,6682.0
ROOL,DAVID ARDOR,NEWCOMER BATTLE,Accapella,2024,FOB,2024-01-21,https://www.youtube.com/watch?v=_TQee46RR5U,_TQee46RR5U,2563.0
FRAX ONE & DJANGO,NATALI & ALADIN,ACAPELLA BATTLE,Accapella,2024,FOB,2024-01-19,https://www.youtube.com/watch?v=6ZzLdfNphns,6ZzLdfNphns,6884.0
JOSEPH STEINSCHLEUDER & ROMIK WRONG,ZEPTAH & ORPHXN,ON BEAT BATTLE,On Beat,2024,FOB,2024-01-12,https://www.youtube.com/watch?v=hDQFXey6gXI,hDQFXey6gXI,23042.0
Yarambo,Karma,  Hamburg,Accapella,2024,DLTLLY,2024-01-11,https://www.youtube.com/watch?v=Y523u1xAcmo,Y523u1xAcmo,61629.0
Celune,Sizyphos,  Hamburg,Accapella,2024,DLTLLY,2024-01-11,https://www.youtube.com/watch?v=wwKW8EaM0W4,wwKW8EaM0W4,43686.0
Heinz87 & Hiding John,Mazzikaner & Cashus K,  Hamburg,Accapella,2024,DLTLLY,2024-01-11,https://www.youtube.com/watch?v=Ue5h955l2Ew,Ue5h955l2Ew,24953.0
Faivel,Bilal,  Hamburg,Accapella,2024,DLTLLY,2024-01-07,https://www.youtube.com/watch?v=mHPNeE8Tkbo,mHPNeE8Tkbo,14224.0
Holu,Moody,Battle,Accapella,2023,DUDL,2024-01-06,https://www.youtube.com/watch?v=ZgVgROhjl5o,ZgVgROhjl5o,6282.0
BURST & T-WAY,LEANDERS & DESPO,ACAPELLA BATTLE,Accapella,2024,FOB,2024-01-05,https://www.youtube.com/watch?v=_RaLw94QJSI,_RaLw94QJSI,9326.0
Shizu,Morgana,  Hamburg,On Beat,2024,DLTLLY,2024-01-05,https://www.youtube.com/watch?v=uZC6ZAOqvss,uZC6ZAOqvss,21116.0
KRISO,ILYA FLOYD,NEWCOMER BATTLE,Accapella,2023,FOB,2023-12-31,https://www.youtube.com/watch?v=eSLYneqD0vg,eSLYneqD0vg,3621.0
Barbee & Flow,Fate & Joseph Steinschleuder,2on2  Wien,Accapella,2023,DLTLLY,2023-12-30,https://www.youtube.com/watch?v=o0oMk_6Sj60,o0oMk_6Sj60,29363.0
Onkel Oktomusch,Jindo109,  Dortmund,Accapella,2023,DLTLLY,2023-12-30,https://www.youtube.com/watch?v=NXAh7HMMM-0,NXAh7HMMM-0,111600.0
Mc Geuner,T-Way,  Dortmund,Accapella,2023,DLTLLY,2023-12-30,https://www.youtube.com/watch?v=rsMrgC9k9jk,rsMrgC9k9jk,18688.0
Bilal,Joseph Steinschleuder,Battle,Accapella,2023,DUDL,2023-12-30,https://www.youtube.com/watch?v=MmgJGhyrfbc,MmgJGhyrfbc,16982.0
Neilz,Kiruma,  Dortmund,Accapella,2023,DLTLLY,2023-12-30,https://www.youtube.com/watch?v=k5MyH3qffzk,k5MyH3qffzk,71451.0
Flashus Christus,K9NE,  Wien,Accapella,2023,DLTLLY,2023-12-30,https://www.youtube.com/watch?v=chUp4X6Isbo,chUp4X6Isbo,7952.0
Karkobi,Requiem,  Wien,Accapella,2023,DLTLLY,2023-12-30,https://www.youtube.com/watch?v=dpC_mfZVDrc,dpC_mfZVDrc,37644.0
Notyzze,BanDan,  Wien,On Beat,2023,DLTLLY,2023-12-30,https://www.youtube.com/watch?v=ryfJjGNbbR8,ryfJjGNbbR8,20907.0
LUCKYLILY & BAYZE,CRAZE & MOITZ,ACAPELLA BATTLE,Accapella,2023,FOB,2023-12-28,https://www.youtube.com/watch?v=B7Ge3bBMaZ4,B7Ge3bBMaZ4,49619.0
MORGANA,ZEPTAH,ON BEAT BATTLE,On Beat,2023,FOB,2023-12-26,https://www.youtube.com/watch?v=VSjE_QHcZBU,VSjE_QHcZBU,8904.0
Kane,David Ardor,Battle,Accapella,2023,DUDL,2023-12-23,https://www.youtube.com/watch?v=5NWHlFDIezw,5NWHlFDIezw,3365.0
CLOCKWORK,CSN GALACTICO,ACAPELLA BATTLE,Accapella,2023,FOB,2023-12-21,https://www.youtube.com/watch?v=8t_wR5YYayI,8t_wR5YYayI,8356.0
KARKOBI,MOODY,ACAPELLA BATTLE,Accapella,2024,FOB,2023-12-17,https://www.youtube.com/watch?v=hvEti6vXuXY,hvEti6vXuXY,16418.0
KIRUMA,HIDING JOHN,ACAPELLA BATTLE,Accapella,2023,FOB,2023-12-17,https://www.youtube.com/watch?v=-z8Kz8svvR4,-z8Kz8svvR4,65632.0
SNAKEHEADRHYME,A-RON,ACAPELLA BATTLE,Accapella,2023,FOB,2023-12-17,https://www.youtube.com/watch?v=q4fXhfjI2ZU,q4fXhfjI2ZU,9939.0
SHAOLUM,EZRA,ONE-ROUNDER,Accapella,2023,FOB,2023-12-10,https://www.youtube.com/watch?v=tzwE0B9OquY,tzwE0B9OquY,5136.0
Liuz,Herr Kuchen,  Dortmund,Accapella,2023,DLTLLY,2023-12-10,https://www.youtube.com/watch?v=vPgMlVOgMYs,vPgMlVOgMYs,63993.0
KahVauWeh,Jilly,Battle,Accapella,2023,DUDL,2023-12-09,https://www.youtube.com/watch?v=0qrxZCr5CMg,0qrxZCr5CMg,4561.0
FREEKNO,MORGANA,ACAPELLA BATTLE,Accapella,2023,FOB,2023-12-08,https://www.youtube.com/watch?v=WtgPudDeZj8,WtgPudDeZj8,6386.0
VYRUS,KARANOVA,ON BEAT BATTLE,On Beat,2023,FOB,2023-12-01,https://www.youtube.com/watch?v=_rMFRoKcs6M,_rMFRoKcs6M,42628.0
MOODY,TECEY,ACAPELLA BATTLE,Accapella,2023,FOB,2023-11-26,https://www.youtube.com/watch?v=rbNeALMPEKo,rbNeALMPEKo,3702.0
Schalle,Shortworth,  Wien,Accapella,2023,DLTLLY,2023-11-24,https://www.youtube.com/watch?v=3_aVuejj-KM,3_aVuejj-KM,12600.0
JOE PHARO,LITTLE SEDO,ACAPELLA BATTLE,Accapella,2023,FOB,2023-11-24,https://www.youtube.com/watch?v=5Z35PNEQB_I,5Z35PNEQB_I,10022.0
Duff,Joe Pharo,  Dortmund,Accapella,2023,DLTLLY,2023-11-22,https://www.youtube.com/watch?v=m0MkvcPDluI,m0MkvcPDluI,24843.0
NASTIC,STEEL,ON BEAT BATTLE,On Beat,2023,FOB,2023-11-19,https://www.youtube.com/watch?v=w0kK3zXnnK0,w0kK3zXnnK0,111188.0
Wenzel Washington,Davis,  Wien,Accapella,2023,DLTLLY,2023-11-16,https://www.youtube.com/watch?v=BNOhkxQXuyM,BNOhkxQXuyM,11549.0
JEPAIN,CELUNE,ACAPELLA BATTLE,Accapella,2023,FOB,2023-11-16,https://www.youtube.com/watch?v=01-L9OSECRY,01-L9OSECRY,10590.0
Grandmaster Flow,Kalp One,  Wien,Accapella,2023,DLTLLY,2023-11-16,https://www.youtube.com/watch?v=Kw40l5aHPI4,Kw40l5aHPI4,8181.0
Belial,Julo,  Dortmund,Accapella,2023,DLTLLY,2023-11-16,https://www.youtube.com/watch?v=I9J8qYJCcno,I9J8qYJCcno,28690.0
BAYZE,M.F.L.,ACAPELLA BATTLE,Accapella,2023,FOB,2023-11-12,https://www.youtube.com/watch?v=paqgtJnfItw,paqgtJnfItw,11780.0
LUCKYLILY,IKKS,ACAPELLA BATTLE,Accapella,2023,FOB,2023-11-10,https://www.youtube.com/watch?v=kgZww6Ailfs,kgZww6Ailfs,15220.0
KOOZY,ZEPTAH,ON BEAT BATTLE,On Beat,2023,FOB,2023-11-10,https://www.youtube.com/watch?v=GGu6kpSltiw,GGu6kpSltiw,11756.0
N'antinein,Bahamakarma,  splash! 25,On Beat,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=hxlKFtVRKTw,hxlKFtVRKTw,19228.0
Krom,Craze, Splash! Festival,On Beat,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=OFxzZdybSN8,OFxzZdybSN8,39204.0
Tokz,Tisos,Match,On Beat,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=Nx1dG5NYYSM,Nx1dG5NYYSM,12034.0
Cris Kotzen & Escape,Vyrus & Freezy,2on2   splash! 25,On Beat,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=o63uOeCfr44,o63uOeCfr44,50189.0
Aytee,Phasenkind,München,On Beat,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=E-5qSwv5Z0Q,E-5qSwv5Z0Q,165509.0
Mavgic,Notyzze, Splash! Festival,On Beat,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=zfz6RCjGq9Q,zfz6RCjGq9Q,71215.0
Lyrico,Tobi High,  splash! 25,On Beat,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=tR63ErqqK-E,tR63ErqqK-E,48550.0
Kid Soldier,Krom,  splash! 25,On Beat,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=BDxFLIkPoGM,BDxFLIkPoGM,22892.0
Notyzze,Pablo,München,On Beat,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=2oGok3bnO3g,2oGok3bnO3g,29475.0
Joseph Steinschleuder,Steel,Düsseldorf,On Beat,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=o-gu-0j52H4,o-gu-0j52H4,41897.0
Pablo,Mordrake,  splash! 25,On Beat,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=eTL6zktMYR4,eTL6zktMYR4,14147.0
Shizu,Mave,  splash! 25,Accapella,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=0VnFsg9akkE,0VnFsg9akkE,19363.0
Phasenkind,Vyrus,Battle,On Beat,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=9bTN83Isy_g,9bTN83Isy_g,61787.0
Falki,Davie Jones,München,On Beat,2023,DLTLLY,2023-11-07,https://www.youtube.com/watch?v=PEZM8D30ogU,PEZM8D30ogU,56631.0
Ssynic,Craze,  B-Day #10,Accapella,2023,DLTLLY,2023-11-06,https://www.youtube.com/watch?v=FwsahytRilk,FwsahytRilk,174780.0
SUZIE SUH,MALIK,ACAPELLA BATTLE,Accapella,2023,FOB,2023-11-05,https://www.youtube.com/watch?v=XdxsQ5ZkBl0,XdxsQ5ZkBl0,5854.0
Yarambo,JollyJay,  B-Day #10,Accapella,2023,DLTLLY,2023-10-29,https://www.youtube.com/watch?v=u6NT4ynzzXY,u6NT4ynzzXY,95879.0
SIC68,LEOQUENT,ACAPELLA BATTLE,Accapella,2023,FOB,2023-10-29,https://www.youtube.com/watch?v=Aagl3mzXYHE,Aagl3mzXYHE,2551.0
TEACH,SHORTWORTH,ACAPELLA BATTLE,Accapella,2023,FOB,2023-10-27,https://www.youtube.com/watch?v=v3gjheBRFdw,v3gjheBRFdw,5626.0
Kato,Bong Teggy,  B-Day #10,Accapella,2023,DLTLLY,2023-10-25,https://www.youtube.com/watch?v=9-PHpWXpad8,9-PHpWXpad8,72788.0
M.F.L.,CLOCKWORK,ACAPELLA BATTLE,Accapella,2023,FOB,2023-10-21,https://www.youtube.com/watch?v=GrwKC49yyCQ,GrwKC49yyCQ,3261.0
DEELAH,DADDA,ACAPELLA BATTLE,Accapella,2023,FOB,2023-10-20,https://www.youtube.com/watch?v=1hXJvRr5-v0,1hXJvRr5-v0,14231.0
Karanova,Mc Geuner,  B-Day #10,Accapella,2023,DLTLLY,2023-10-15,https://www.youtube.com/watch?v=EuuQTa_BAPs,EuuQTa_BAPs,36201.0
Jeystone,Karanova,Battle,Accapella,2023,DUDL,2023-10-14,https://www.youtube.com/watch?v=RDIgvgVX2XE,RDIgvgVX2XE,15983.0
DIAMOND,NATALI,ACAPELLA BATTLE,Accapella,2023,FOB,2023-10-13,https://www.youtube.com/watch?v=p8xbu9v5EZw,p8xbu9v5EZw,32179.0
Mighty P,Karma,  B-Day #10,Accapella,2023,DLTLLY,2023-10-08,https://www.youtube.com/watch?v=9h9mrGmjNkE,9h9mrGmjNkE,24163.0
Flashus Christus,Béla Garbage,Battle,Accapella,2023,DUDL,2023-10-07,https://www.youtube.com/watch?v=ZYJzYXtGpjk,ZYJzYXtGpjk,5815.0
ShadyX,David Ardor,Battle,Accapella,2023,DUDL,2023-09-30,https://www.youtube.com/watch?v=yyTA-Qjyo8k,yyTA-Qjyo8k,4005.0
FAIVEL,MAZZIKANER,ACAPELLA BATTLE,Accapella,2023,FOB,2023-09-24,https://www.youtube.com/watch?v=jjoHn6PxuHo,jjoHn6PxuHo,4265.0
DEZ,MC Rabiat,Battle,Accapella,2023,DUDL,2023-09-23,https://www.youtube.com/watch?v=7OxvBQs2I9U,7OxvBQs2I9U,5632.0
JOSEPH STEINSCHLEUDER,ALADIN,ON BEAT BATTLE,On Beat,2023,FOB,2023-09-21,https://www.youtube.com/watch?v=1JJayQ1V2h4,1JJayQ1V2h4,35871.0
Wolff,Requiem,  München,Accapella,2023,DLTLLY,2023-09-15,https://www.youtube.com/watch?v=ET-J69Ip5-E,ET-J69Ip5-E,43760.0
Mc Geuner,Snakeheadrhyme,  München,Accapella,2023,DLTLLY,2023-09-15,https://www.youtube.com/watch?v=i1B9-AWslJg,i1B9-AWslJg,31039.0
Tobi High,Yarambo,  München,Accapella,2023,DLTLLY,2023-08-28,https://www.youtube.com/watch?v=DmiECBflC1Y,DmiECBflC1Y,145949.0
T-Way,Julo,  München,Accapella,2023,DLTLLY,2023-08-21,https://www.youtube.com/watch?v=SsiMPL9Pxvc,SsiMPL9Pxvc,21715.0
FAIVEL,TRIPLE,MIXED MARTIAL BARS,Accapella,2023,FOB,2023-08-10,https://www.youtube.com/watch?v=ruyoC9eeZe0,ruyoC9eeZe0,4808.0
TEACH,DJANGO (BATTLE UM PLATZ 3),FREESTYLE BATTLE,Accapella,2023,FOB,2023-08-10,https://www.youtube.com/watch?v=Gw-PKej8GDs,Gw-PKej8GDs,3134.0
REQUIEM,ALADIN,ON BEAT BATTLE,On Beat,2023,FOB,2023-08-10,https://www.youtube.com/watch?v=pu3AO8kGZhI,pu3AO8kGZhI,5871.0
ROLLING G,ATROPATRAP,ACAPELLA BATTLE,Accapella,2023,FOB,2023-08-10,https://www.youtube.com/watch?v=qMDgBCsXSKk,qMDgBCsXSKk,19000.0
DAVIE JONES,KIRUMA,ACAPELLA BATTLE,Accapella,2023,FOB,2023-08-10,https://www.youtube.com/watch?v=153UC-iaZuY,153UC-iaZuY,49416.0
VYRUS,KOOZY,ON BEAT BATTLE,On Beat,2023,FOB,2023-08-10,https://www.youtube.com/watch?v=alByBsxKWa4,alByBsxKWa4,15740.0
NOTYZZE,PATO G (FINALE),FREESTYLE BATTLE,Accapella,2023,FOB,2023-08-10,https://www.youtube.com/watch?v=P-J6-smmJlE,P-J6-smmJlE,9985.0
DER SERGEANT,MUSIO,ACAPELLA BATTLE,Accapella,2023,FOB,2023-08-10,https://www.youtube.com/watch?v=oxWTBgiZXYo,oxWTBgiZXYo,4561.0
NASTIC (FINNASTIC),CRIPSTA,ON BEAT BATTLE,On Beat,2023,FOB,2023-08-10,https://www.youtube.com/watch?v=cQD1k_AzQvY,cQD1k_AzQvY,6550.0
Joseph Steinschleuder,Shizu,  München,Accapella,2023,DLTLLY,2023-08-01,https://www.youtube.com/watch?v=Ar11aFXhaH0,Ar11aFXhaH0,35229.0
Kato,Meidi,  MAYhem #6,Accapella,2023,DLTLLY,2023-07-31,https://www.youtube.com/watch?v=5RNjICLfMiU,5RNjICLfMiU,175146.0
MALIK,JEPAIN,ACAPELLA BATTLE,Accapella,2023,FOB,2023-07-28,https://www.youtube.com/watch?v=RTYVYzqrrxU,RTYVYzqrrxU,2805.0
Craze,Karanova,  MAYhem #6,Accapella,2023,DLTLLY,2023-07-25,https://www.youtube.com/watch?v=SPWI95_uXlw,SPWI95_uXlw,83547.0
RIPA,CIZERO,ACAPELLA BATTLE,Accapella,2023,FOB,2023-07-23,https://www.youtube.com/watch?v=Zyqjl-p0XVM,Zyqjl-p0XVM,1937.0
DER SERGEANT,CLOCKWORK,ACAPELLA BATTLE,Accapella,2023,FOB,2023-07-21,https://www.youtube.com/watch?v=LiwzGIfLQy4,LiwzGIfLQy4,3459.0
YOUNG KENNEDY,LIUZ,ACAPELLA BATTLE,Accapella,2023,FOB,2023-07-16,https://www.youtube.com/watch?v=SNVsQYlBxIE,SNVsQYlBxIE,4446.0
